c,figi,h,interval,l,o,time,v
439.34,BBG000BB5006,439.49,1min,437.97,438.3,2022-02-22 19:31:00+00:00,3560
439.49,BBG000BB5006,440.38,1min,439.37,439.45,2022-02-22 19:32:00+00:00,3715
438.61,BBG000BB5006,439.82,1min,438.61,439.76,2022-02-22 19:33:00+00:00,1241
439.26,BBG000BB5006,439.26,1min,438.53,438.9,2022-02-22 19:34:00+00:00,583
439.62,BBG000BB5006,439.97,1min,439.09,439.19,2022-02-22 19:35:00+00:00,2307
439.67,BBG000BB5006,439.69,1min,439.23,439.57,2022-02-22 19:36:00+00:00,1013
440.06,BBG000BB5006,440.06,1min,439.53,439.69,2022-02-22 19:37:00+00:00,1241
438.92,BBG000BB5006,440.18,1min,438.92,440.16,2022-02-22 19:38:00+00:00,2300
438.29,BBG000BB5006,438.88,1min,438.27,438.87,2022-02-22 19:39:00+00:00,3959
438.15,BBG000BB5006,438.67,1min,438.15,438.47,2022-02-22 19:40:00+00:00,2575
437.84,BBG000BB5006,438.58,1min,437.61,438.46,2022-02-22 19:41:00+00:00,3786
437.3,BBG000BB5006,438.12,1min,437.3,437.7,2022-02-22 19:42:00+00:00,1829
436.84,BBG000BB5006,437.56,1min,436.37,437.3,2022-02-22 19:43:00+00:00,6021
436.82,BBG000BB5006,437.12,1min,436.68,436.8,2022-02-22 19:44:00+00:00,2194
437.04,BBG000BB5006,437.06,1min,436.43,436.77,2022-02-22 19:45:00+00:00,3165
436.38,BBG000BB5006,437.04,1min,436.38,437.04,2022-02-22 19:46:00+00:00,740
437.33,BBG000BB5006,437.33,1min,436.64,436.64,2022-02-22 19:47:00+00:00,619
439.15,BBG000BB5006,439.15,1min,437.24,437.33,2022-02-22 19:48:00+00:00,3151
440.05,BBG000BB5006,440.08,1min,439.21,439.34,2022-02-22 19:49:00+00:00,5814
439.93,BBG000BB5006,441,1min,439.93,440.37,2022-02-22 19:50:00+00:00,4266
439.96,BBG000BB5006,440.3,1min,439.92,440.28,2022-02-22 19:51:00+00:00,2870
440.68,BBG000BB5006,440.68,1min,439.74,440.09,2022-02-22 19:52:00+00:00,4196
441.44,BBG000BB5006,441.44,1min,440.41,440.54,2022-02-22 19:53:00+00:00,7617
440.6,BBG000BB5006,441.5,1min,440.59,441.44,2022-02-22 19:54:00+00:00,2068
441.01,BBG000BB5006,441.37,1min,440.61,440.79,2022-02-22 19:55:00+00:00,3738
441.16,BBG000BB5006,441.37,1min,440.92,441.15,2022-02-22 19:56:00+00:00,2644
441.01,BBG000BB5006,441.45,1min,440.99,441.3,2022-02-22 19:57:00+00:00,1950
440.47,BBG000BB5006,441.08,1min,440.29,440.99,2022-02-22 19:58:00+00:00,1320
440.31,BBG000BB5006,440.66,1min,440.3,440.62,2022-02-22 19:59:00+00:00,955
440.93,BBG000BB5006,440.97,1min,440.42,440.8,2022-02-22 20:00:00+00:00,4374
441.76,BBG000BB5006,441.76,1min,440.93,440.93,2022-02-22 20:01:00+00:00,1867
442.72,BBG000BB5006,443.1,1min,441.89,441.89,2022-02-22 20:02:00+00:00,3389
443.37,BBG000BB5006,443.6,1min,442.72,442.72,2022-02-22 20:03:00+00:00,1232
443.33,BBG000BB5006,443.48,1min,443,443.34,2022-02-22 20:04:00+00:00,1350
442.68,BBG000BB5006,443.28,1min,442.31,443.27,2022-02-22 20:05:00+00:00,3107
442.85,BBG000BB5006,443.55,1min,442.68,442.68,2022-02-22 20:06:00+00:00,2022
442.92,BBG000BB5006,443.42,1min,442.92,443.04,2022-02-22 20:07:00+00:00,1576
443.27,BBG000BB5006,443.71,1min,443.12,443.12,2022-02-22 20:08:00+00:00,1310
442.96,BBG000BB5006,443.65,1min,442.74,443.62,2022-02-22 20:09:00+00:00,1052
443.92,BBG000BB5006,443.93,1min,442.96,443.1,2022-02-22 20:10:00+00:00,1035
444.03,BBG000BB5006,444.33,1min,443.58,443.79,2022-02-22 20:11:00+00:00,2450
443.96,BBG000BB5006,444.23,1min,443.3,444.23,2022-02-22 20:12:00+00:00,1205
444.48,BBG000BB5006,445.14,1min,443.79,444.09,2022-02-22 20:13:00+00:00,2785
444.25,BBG000BB5006,444.62,1min,443.89,444.31,2022-02-22 20:14:00+00:00,3073
444.83,BBG000BB5006,445.15,1min,444.35,444.35,2022-02-22 20:15:00+00:00,1758
444.67,BBG000BB5006,444.93,1min,444.15,444.68,2022-02-22 20:16:00+00:00,1762
444.13,BBG000BB5006,445.42,1min,444.13,444.62,2022-02-22 20:17:00+00:00,2377
443.2,BBG000BB5006,444.32,1min,442.8,444.25,2022-02-22 20:18:00+00:00,6133
443.3,BBG000BB5006,443.66,1min,443.17,443.33,2022-02-22 20:19:00+00:00,4475
442.98,BBG000BB5006,443.37,1min,442.61,443.16,2022-02-22 20:20:00+00:00,5391
442.29,BBG000BB5006,443.43,1min,442.29,443.01,2022-02-22 20:21:00+00:00,2858
442.16,BBG000BB5006,442.66,1min,442.1,442.24,2022-02-22 20:22:00+00:00,1079
441.31,BBG000BB5006,442.12,1min,441.31,442.12,2022-02-22 20:23:00+00:00,1324
441.89,BBG000BB5006,442.23,1min,441.26,441.42,2022-02-22 20:24:00+00:00,1565
441.98,BBG000BB5006,441.98,1min,441.25,441.82,2022-02-22 20:25:00+00:00,1232
442.4,BBG000BB5006,442.56,1min,441.89,442.08,2022-02-22 20:26:00+00:00,1589
442.21,BBG000BB5006,442.5,1min,442,442.16,2022-02-22 20:27:00+00:00,1111
442.71,BBG000BB5006,443.45,1min,442.31,442.31,2022-02-22 20:28:00+00:00,1875
442.65,BBG000BB5006,443.37,1min,442.61,443,2022-02-22 20:29:00+00:00,1594
441.19,BBG000BB5006,442.63,1min,441,442.59,2022-02-22 20:30:00+00:00,2236
441.15,BBG000BB5006,441.76,1min,440.89,441.25,2022-02-22 20:31:00+00:00,1780
441.11,BBG000BB5006,441.41,1min,440.78,441,2022-02-22 20:32:00+00:00,1729
441.12,BBG000BB5006,441.48,1min,440.68,441.39,2022-02-22 20:33:00+00:00,2152
441.45,BBG000BB5006,441.59,1min,441.13,441.2,2022-02-22 20:34:00+00:00,2887
441.46,BBG000BB5006,441.57,1min,441.16,441.5,2022-02-22 20:35:00+00:00,1938
441.02,BBG000BB5006,441.66,1min,440.5,441.52,2022-02-22 20:36:00+00:00,3573
440.9,BBG000BB5006,441.1,1min,440.54,441.01,2022-02-22 20:37:00+00:00,1825
441.01,BBG000BB5006,441.01,1min,440.58,440.9,2022-02-22 20:38:00+00:00,2268
441.31,BBG000BB5006,441.31,1min,440.81,440.84,2022-02-22 20:39:00+00:00,2796
440.91,BBG000BB5006,441.33,1min,440.82,441.15,2022-02-22 20:40:00+00:00,4091
441.15,BBG000BB5006,441.52,1min,440.76,440.81,2022-02-22 20:41:00+00:00,3864
440.14,BBG000BB5006,441,1min,439.82,441,2022-02-22 20:42:00+00:00,1401
439.91,BBG000BB5006,440.14,1min,439.34,440.01,2022-02-22 20:43:00+00:00,2888
440.23,BBG000BB5006,440.23,1min,439.61,439.9,2022-02-22 20:44:00+00:00,2418
440.21,BBG000BB5006,440.4,1min,440.02,440.26,2022-02-22 20:45:00+00:00,2257
439.59,BBG000BB5006,440.31,1min,439.18,440.25,2022-02-22 20:46:00+00:00,3447
439.67,BBG000BB5006,439.94,1min,439.17,439.53,2022-02-22 20:47:00+00:00,1874
439.56,BBG000BB5006,439.72,1min,439.18,439.55,2022-02-22 20:48:00+00:00,1999
438.81,BBG000BB5006,439.5,1min,438.75,439.4,2022-02-22 20:49:00+00:00,2024
438.04,BBG000BB5006,438.94,1min,437.46,438.76,2022-02-22 20:50:00+00:00,10344
438.28,BBG000BB5006,438.31,1min,437.69,437.85,2022-02-22 20:51:00+00:00,4693
437.99,BBG000BB5006,438.16,1min,437.65,438.16,2022-02-22 20:52:00+00:00,5482
437.65,BBG000BB5006,437.98,1min,437.08,437.87,2022-02-22 20:53:00+00:00,3504
437.25,BBG000BB5006,437.7,1min,436.94,437.52,2022-02-22 20:54:00+00:00,12072
438.29,BBG000BB5006,439,1min,437.33,437.43,2022-02-22 20:55:00+00:00,10362
437.63,BBG000BB5006,438.48,1min,437.62,438.48,2022-02-22 20:56:00+00:00,6345
437.75,BBG000BB5006,437.83,1min,437.37,437.59,2022-02-22 20:57:00+00:00,13454
437.96,BBG000BB5006,437.97,1min,437.5,437.7,2022-02-22 20:58:00+00:00,19037
438.53,BBG000BB5006,438.7,1min,437.52,437.98,2022-02-22 20:59:00+00:00,38847
439.5,BBG000BB5006,439.5,1min,438.4,438.4,2022-02-22 21:00:00+00:00,286124
442,BBG000BB5006,442.2,1min,440.99,440.99,2022-02-22 21:01:00+00:00,31
441.44,BBG000BB5006,441.44,1min,441.44,441.44,2022-02-22 21:02:00+00:00,1
441.39,BBG000BB5006,441.85,1min,441.39,441.39,2022-02-22 21:03:00+00:00,259
440.84,BBG000BB5006,440.84,1min,440.84,440.84,2022-02-22 21:06:00+00:00,5
443.4,BBG000BB5006,443.4,1min,443.4,443.4,2022-02-22 21:10:00+00:00,1
441.67,BBG000BB5006,441.67,1min,441.67,441.67,2022-02-22 21:11:00+00:00,1
440.0,BBG000BB5006,440.0,1min,440.0,440.0,2022-02-22 21:14:00+00:00,1
441,BBG000BB5006,441,1min,441,441,2022-02-22 21:17:00+00:00,1
441.12,BBG000BB5006,441.12,1min,441.12,441.12,2022-02-22 21:26:00+00:00,4
441.11,BBG000BB5006,441.11,1min,441.11,441.11,2022-02-22 21:31:00+00:00,1
440.44,BBG000BB5006,441.13,1min,440.44,441.13,2022-02-22 21:35:00+00:00,2
441.43,BBG000BB5006,441.43,1min,441.43,441.43,2022-02-22 21:47:00+00:00,1
441.25,BBG000BB5006,441.25,1min,441.25,441.25,2022-02-22 21:51:00+00:00,4
441,BBG000BB5006,441,1min,441,441,2022-02-22 21:52:00+00:00,27
440.66,BBG000BB5006,440.66,1min,440.66,440.66,2022-02-22 22:15:00+00:00,3
440.66,BBG000BB5006,440.66,1min,440.66,440.66,2022-02-22 22:17:00+00:00,12
440.66,BBG000BB5006,440.66,1min,440.66,440.66,2022-02-22 22:34:00+00:00,4
441,BBG000BB5006,441,1min,441,441,2022-02-22 22:37:00+00:00,1
440.66,BBG000BB5006,440.66,1min,440.66,440.66,2022-02-22 22:40:00+00:00,6
441.28,BBG000BB5006,441.28,1min,441.28,441.28,2022-02-22 22:42:00+00:00,2
