c,figi,h,interval,l,o,time,v
441.71,BBG000BB5006,442.16,1min,441.71,442.08,2022-02-23 17:40:00+00:00,1028
442.16,BBG000BB5006,442.23,1min,441.7,441.73,2022-02-23 17:41:00+00:00,363
442.13,BBG000BB5006,442.37,1min,441.97,441.98,2022-02-23 17:42:00+00:00,446
442.19,BBG000BB5006,442.41,1min,442.19,442.32,2022-02-23 17:43:00+00:00,207
442.37,BBG000BB5006,442.5,1min,442.19,442.23,2022-02-23 17:44:00+00:00,584
442.1,BBG000BB5006,442.38,1min,441.99,442.38,2022-02-23 17:45:00+00:00,815
442.73,BBG000BB5006,442.73,1min,442.18,442.18,2022-02-23 17:46:00+00:00,1491
442.48,BBG000BB5006,442.65,1min,442.19,442.65,2022-02-23 17:47:00+00:00,173
442.48,BBG000BB5006,442.6,1min,442.21,442.37,2022-02-23 17:48:00+00:00,2075
442.07,BBG000BB5006,442.36,1min,442.07,442.3,2022-02-23 17:49:00+00:00,483
441.71,BBG000BB5006,442.07,1min,441.65,442.07,2022-02-23 17:50:00+00:00,247
441.73,BBG000BB5006,441.89,1min,441.41,441.74,2022-02-23 17:51:00+00:00,541
441.14,BBG000BB5006,441.67,1min,441.14,441.62,2022-02-23 17:52:00+00:00,926
441.08,BBG000BB5006,441.4,1min,440.98,441.23,2022-02-23 17:53:00+00:00,340
440.93,BBG000BB5006,441.05,1min,440.83,440.91,2022-02-23 17:54:00+00:00,114
440.6,BBG000BB5006,440.93,1min,440.43,440.93,2022-02-23 17:55:00+00:00,1006
440.59,BBG000BB5006,440.8,1min,440.57,440.69,2022-02-23 17:56:00+00:00,671
440.62,BBG000BB5006,440.62,1min,440.33,440.34,2022-02-23 17:57:00+00:00,152
440.27,BBG000BB5006,440.8,1min,440.27,440.75,2022-02-23 17:58:00+00:00,791
440.5,BBG000BB5006,440.5,1min,440.27,440.43,2022-02-23 17:59:00+00:00,234
440.11,BBG000BB5006,440.57,1min,439.72,440.57,2022-02-23 18:00:00+00:00,1512
439.88,BBG000BB5006,440.01,1min,439.65,440.0,2022-02-23 18:01:00+00:00,282
439.92,BBG000BB5006,440.03,1min,439.5,440.02,2022-02-23 18:02:00+00:00,734
439.77,BBG000BB5006,439.87,1min,439.67,439.75,2022-02-23 18:03:00+00:00,399
439.48,BBG000BB5006,439.7,1min,439.45,439.7,2022-02-23 18:04:00+00:00,1098
439.27,BBG000BB5006,439.96,1min,439.27,439.86,2022-02-23 18:05:00+00:00,875
439.34,BBG000BB5006,439.47,1min,439,439.45,2022-02-23 18:06:00+00:00,1561
439.17,BBG000BB5006,439.47,1min,439.17,439.35,2022-02-23 18:07:00+00:00,217
439.23,BBG000BB5006,439.4,1min,438.94,439.22,2022-02-23 18:08:00+00:00,599
439.46,BBG000BB5006,439.61,1min,439.2,439.28,2022-02-23 18:09:00+00:00,220
439.35,BBG000BB5006,439.43,1min,439.28,439.41,2022-02-23 18:10:00+00:00,315
438.86,BBG000BB5006,439.38,1min,438.8,439.3,2022-02-23 18:11:00+00:00,842
438.35,BBG000BB5006,438.77,1min,438.07,438.77,2022-02-23 18:12:00+00:00,4730
437.97,BBG000BB5006,438.2,1min,437.73,438.2,2022-02-23 18:13:00+00:00,1224
437.73,BBG000BB5006,437.84,1min,437.38,437.82,2022-02-23 18:14:00+00:00,2563
437.39,BBG000BB5006,437.57,1min,437.3,437.57,2022-02-23 18:15:00+00:00,1513
437.52,BBG000BB5006,437.8,1min,437.5,437.52,2022-02-23 18:16:00+00:00,1047
438.13,BBG000BB5006,438.13,1min,437.51,437.51,2022-02-23 18:17:00+00:00,370
438.22,BBG000BB5006,438.27,1min,437.94,438.12,2022-02-23 18:18:00+00:00,1276
437.97,BBG000BB5006,438.4,1min,437.97,438.24,2022-02-23 18:19:00+00:00,783
438.01,BBG000BB5006,438.01,1min,437.64,437.87,2022-02-23 18:20:00+00:00,1806
438.14,BBG000BB5006,438.35,1min,438.05,438.22,2022-02-23 18:21:00+00:00,477
438.06,BBG000BB5006,438.13,1min,437.89,438.03,2022-02-23 18:22:00+00:00,326
437.86,BBG000BB5006,438.1,1min,437.72,438.06,2022-02-23 18:23:00+00:00,803
437.86,BBG000BB5006,438.06,1min,437.59,437.78,2022-02-23 18:24:00+00:00,623
438.26,BBG000BB5006,438.34,1min,437.92,437.92,2022-02-23 18:25:00+00:00,421
438.1,BBG000BB5006,438.17,1min,438.04,438.17,2022-02-23 18:26:00+00:00,1035
437.9,BBG000BB5006,437.93,1min,437.81,437.93,2022-02-23 18:27:00+00:00,414
438.19,BBG000BB5006,438.2,1min,437.82,438.05,2022-02-23 18:28:00+00:00,231
437.47,BBG000BB5006,438.31,1min,437.28,438.05,2022-02-23 18:29:00+00:00,1526
437.48,BBG000BB5006,437.94,1min,437.48,437.65,2022-02-23 18:30:00+00:00,818
437.66,BBG000BB5006,437.66,1min,437.41,437.41,2022-02-23 18:31:00+00:00,354
437.45,BBG000BB5006,437.8,1min,437.39,437.8,2022-02-23 18:32:00+00:00,211
437.17,BBG000BB5006,437.59,1min,437.16,437.42,2022-02-23 18:33:00+00:00,880
437.08,BBG000BB5006,437.41,1min,437.08,437.24,2022-02-23 18:34:00+00:00,260
437.3,BBG000BB5006,437.47,1min,437.2,437.26,2022-02-23 18:35:00+00:00,579
437.54,BBG000BB5006,437.8,1min,437.23,437.23,2022-02-23 18:36:00+00:00,967
437.95,BBG000BB5006,437.95,1min,437.47,437.49,2022-02-23 18:37:00+00:00,1179
438.17,BBG000BB5006,438.17,1min,437.73,437.77,2022-02-23 18:38:00+00:00,1153
438.23,BBG000BB5006,438.49,1min,437.97,438,2022-02-23 18:39:00+00:00,1578
437.77,BBG000BB5006,438.14,1min,437.71,438.14,2022-02-23 18:40:00+00:00,994
438.19,BBG000BB5006,438.19,1min,437.82,437.82,2022-02-23 18:41:00+00:00,314
438.54,BBG000BB5006,438.72,1min,437.98,438.15,2022-02-23 18:42:00+00:00,782
438.45,BBG000BB5006,438.59,1min,438.29,438.44,2022-02-23 18:43:00+00:00,1196
438.27,BBG000BB5006,438.45,1min,438.18,438.31,2022-02-23 18:44:00+00:00,1970
438.3,BBG000BB5006,438.43,1min,438.17,438.34,2022-02-23 18:45:00+00:00,402
439.16,BBG000BB5006,439.16,1min,438.26,438.44,2022-02-23 18:46:00+00:00,947
439.38,BBG000BB5006,439.38,1min,438.97,439.2,2022-02-23 18:47:00+00:00,818
438.79,BBG000BB5006,439.08,1min,438.79,439.08,2022-02-23 18:48:00+00:00,278
439.41,BBG000BB5006,439.41,1min,439.25,439.25,2022-02-23 18:49:00+00:00,14
438.87,BBG000BB5006,439.31,1min,438.83,439.31,2022-02-23 18:50:00+00:00,735
438.21,BBG000BB5006,438.86,1min,438.08,438.86,2022-02-23 18:51:00+00:00,938
438.12,BBG000BB5006,438.37,1min,438.06,438.37,2022-02-23 18:52:00+00:00,747
437.79,BBG000BB5006,438.02,1min,437.63,438,2022-02-23 18:53:00+00:00,301
437.82,BBG000BB5006,437.85,1min,437.48,437.68,2022-02-23 18:54:00+00:00,518
437.67,BBG000BB5006,437.9,1min,437.55,437.87,2022-02-23 18:55:00+00:00,186
438.18,BBG000BB5006,438.18,1min,437.72,437.72,2022-02-23 18:56:00+00:00,78
438.31,BBG000BB5006,438.56,1min,438.11,438.28,2022-02-23 18:57:00+00:00,1620
438.26,BBG000BB5006,438.27,1min,438.02,438.12,2022-02-23 18:58:00+00:00,476
438.34,BBG000BB5006,438.34,1min,438.03,438.15,2022-02-23 18:59:00+00:00,573
438.48,BBG000BB5006,438.76,1min,438.11,438.23,2022-02-23 19:00:00+00:00,1370
438.45,BBG000BB5006,438.75,1min,438.33,438.49,2022-02-23 19:01:00+00:00,503
437.93,BBG000BB5006,438.51,1min,437.84,438.51,2022-02-23 19:02:00+00:00,687
437.57,BBG000BB5006,437.89,1min,437.46,437.89,2022-02-23 19:03:00+00:00,710
438.03,BBG000BB5006,438.05,1min,437.62,437.69,2022-02-23 19:04:00+00:00,531
438.2,BBG000BB5006,438.23,1min,437.75,438.13,2022-02-23 19:05:00+00:00,1017
438.33,BBG000BB5006,438.47,1min,438.12,438.23,2022-02-23 19:06:00+00:00,968
438.49,BBG000BB5006,438.77,1min,438.34,438.44,2022-02-23 19:07:00+00:00,610
438.02,BBG000BB5006,438.31,1min,437.82,438.31,2022-02-23 19:08:00+00:00,1462
437.95,BBG000BB5006,438.16,1min,437.77,438.13,2022-02-23 19:09:00+00:00,876
438.27,BBG000BB5006,438.61,1min,438.06,438.2,2022-02-23 19:10:00+00:00,1044
437.87,BBG000BB5006,438.27,1min,437.64,438.27,2022-02-23 19:11:00+00:00,395
437.86,BBG000BB5006,437.86,1min,437.56,437.86,2022-02-23 19:12:00+00:00,370
437.87,BBG000BB5006,437.87,1min,437.69,437.82,2022-02-23 19:13:00+00:00,313
437.4,BBG000BB5006,438.05,1min,437.39,437.79,2022-02-23 19:14:00+00:00,1807
437.41,BBG000BB5006,437.65,1min,437.17,437.31,2022-02-23 19:15:00+00:00,2115
436.92,BBG000BB5006,437.18,1min,436.7,437.18,2022-02-23 19:16:00+00:00,1558
437.07,BBG000BB5006,437.24,1min,436.5,436.69,2022-02-23 19:17:00+00:00,1610
437.92,BBG000BB5006,437.96,1min,437.11,437.11,2022-02-23 19:18:00+00:00,1358
437.46,BBG000BB5006,437.97,1min,437.23,437.97,2022-02-23 19:19:00+00:00,613
437.2,BBG000BB5006,437.65,1min,437.2,437.52,2022-02-23 19:20:00+00:00,524
436.97,BBG000BB5006,437.36,1min,436.67,437.11,2022-02-23 19:21:00+00:00,1448
436.34,BBG000BB5006,436.77,1min,436.03,436.77,2022-02-23 19:22:00+00:00,1509
436.06,BBG000BB5006,436.4,1min,435.8,436.14,2022-02-23 19:23:00+00:00,1149
435.78,BBG000BB5006,435.95,1min,435.35,435.95,2022-02-23 19:24:00+00:00,2622
435.37,BBG000BB5006,436.04,1min,435.37,435.68,2022-02-23 19:25:00+00:00,938
435.54,BBG000BB5006,435.71,1min,435.37,435.37,2022-02-23 19:26:00+00:00,277
435.42,BBG000BB5006,435.75,1min,435.42,435.62,2022-02-23 19:27:00+00:00,279
435.52,BBG000BB5006,435.59,1min,435.3,435.36,2022-02-23 19:28:00+00:00,272
435.56,BBG000BB5006,435.67,1min,435.11,435.54,2022-02-23 19:29:00+00:00,483
435.61,BBG000BB5006,435.93,1min,435.46,435.65,2022-02-23 19:30:00+00:00,1069
435.48,BBG000BB5006,435.66,1min,435.11,435.59,2022-02-23 19:31:00+00:00,430
435.25,BBG000BB5006,435.49,1min,435.08,435.47,2022-02-23 19:32:00+00:00,620
435.43,BBG000BB5006,435.47,1min,435.11,435.27,2022-02-23 19:33:00+00:00,743
435.51,BBG000BB5006,435.51,1min,434.94,435.33,2022-02-23 19:34:00+00:00,3960
435.67,BBG000BB5006,435.67,1min,435.48,435.52,2022-02-23 19:35:00+00:00,213
435.7,BBG000BB5006,435.85,1min,435.58,435.67,2022-02-23 19:36:00+00:00,2195
435.4,BBG000BB5006,435.58,1min,435.4,435.54,2022-02-23 19:37:00+00:00,303
435.41,BBG000BB5006,435.56,1min,435.27,435.4,2022-02-23 19:38:00+00:00,579
435.18,BBG000BB5006,435.59,1min,435.18,435.34,2022-02-23 19:39:00+00:00,652
435.24,BBG000BB5006,435.31,1min,435.05,435.18,2022-02-23 19:40:00+00:00,487
434.19,BBG000BB5006,435.2,1min,434.19,435.2,2022-02-23 19:41:00+00:00,2372
433.62,BBG000BB5006,434.14,1min,433.35,434.14,2022-02-23 19:42:00+00:00,1923
433.41,BBG000BB5006,433.62,1min,433.19,433.62,2022-02-23 19:43:00+00:00,1277
433.33,BBG000BB5006,433.55,1min,433.17,433.33,2022-02-23 19:44:00+00:00,584
433.87,BBG000BB5006,433.91,1min,433.09,433.47,2022-02-23 19:45:00+00:00,4600
434.03,BBG000BB5006,434.15,1min,433.83,433.83,2022-02-23 19:46:00+00:00,1690
434.3,BBG000BB5006,434.3,1min,433.9,433.96,2022-02-23 19:47:00+00:00,941
434.26,BBG000BB5006,434.45,1min,434.02,434.08,2022-02-23 19:48:00+00:00,407
434.03,BBG000BB5006,434.5,1min,434,434.38,2022-02-23 19:49:00+00:00,223
433.98,BBG000BB5006,434.17,1min,433.7,434.01,2022-02-23 19:50:00+00:00,1174
434.16,BBG000BB5006,434.5,1min,433.95,433.95,2022-02-23 19:51:00+00:00,297
434.52,BBG000BB5006,434.52,1min,433.94,433.94,2022-02-23 19:52:00+00:00,174
433.89,BBG000BB5006,434.32,1min,433.61,434.32,2022-02-23 19:53:00+00:00,2016
433.63,BBG000BB5006,434.03,1min,433.63,434.02,2022-02-23 19:54:00+00:00,1628
433.49,BBG000BB5006,433.7,1min,433.14,433.65,2022-02-23 19:55:00+00:00,484
433.91,BBG000BB5006,434.05,1min,433.43,433.57,2022-02-23 19:56:00+00:00,1665
434.31,BBG000BB5006,434.38,1min,433.74,433.87,2022-02-23 19:57:00+00:00,1295
434.57,BBG000BB5006,434.72,1min,434.14,434.38,2022-02-23 19:58:00+00:00,1679
434.37,BBG000BB5006,434.51,1min,434.24,434.51,2022-02-23 19:59:00+00:00,649
434.56,BBG000BB5006,434.8,1min,434.31,434.53,2022-02-23 20:00:00+00:00,1984
434.41,BBG000BB5006,434.71,1min,434.41,434.57,2022-02-23 20:01:00+00:00,290
434.55,BBG000BB5006,434.76,1min,434.14,434.44,2022-02-23 20:02:00+00:00,1216
433.63,BBG000BB5006,434.45,1min,433.5,434.45,2022-02-23 20:03:00+00:00,1327
433.54,BBG000BB5006,433.57,1min,433.35,433.57,2022-02-23 20:04:00+00:00,125
433.97,BBG000BB5006,434.17,1min,433.64,433.64,2022-02-23 20:05:00+00:00,472
433.66,BBG000BB5006,433.89,1min,433.56,433.89,2022-02-23 20:06:00+00:00,1388
433.48,BBG000BB5006,433.65,1min,433.36,433.6,2022-02-23 20:07:00+00:00,568
433.39,BBG000BB5006,433.5,1min,433.25,433.33,2022-02-23 20:08:00+00:00,1421
433.18,BBG000BB5006,433.36,1min,432.99,433.35,2022-02-23 20:09:00+00:00,1117
433.32,BBG000BB5006,433.53,1min,433.09,433.33,2022-02-23 20:10:00+00:00,1682
432.59,BBG000BB5006,433.15,1min,432.59,433.15,2022-02-23 20:11:00+00:00,1053
432.29,BBG000BB5006,432.8,1min,432.26,432.58,2022-02-23 20:12:00+00:00,1889
432.29,BBG000BB5006,432.52,1min,432.14,432.26,2022-02-23 20:13:00+00:00,1707
433.06,BBG000BB5006,433.17,1min,432.29,432.39,2022-02-23 20:14:00+00:00,1265
433.47,BBG000BB5006,433.61,1min,432.97,433.16,2022-02-23 20:15:00+00:00,1161
433.85,BBG000BB5006,433.85,1min,433.18,433.36,2022-02-23 20:16:00+00:00,1104
434.02,BBG000BB5006,434.23,1min,433.71,433.76,2022-02-23 20:17:00+00:00,1066
433.81,BBG000BB5006,434.24,1min,433.44,434.22,2022-02-23 20:18:00+00:00,698
433.13,BBG000BB5006,433.87,1min,433.13,433.85,2022-02-23 20:19:00+00:00,1281
432.94,BBG000BB5006,433.44,1min,432.94,433.25,2022-02-23 20:20:00+00:00,1948
432.71,BBG000BB5006,433.01,1min,432.45,432.91,2022-02-23 20:21:00+00:00,703
432.6,BBG000BB5006,433,1min,432.54,432.75,2022-02-23 20:22:00+00:00,7305
432.3,BBG000BB5006,432.58,1min,432.15,432.54,2022-02-23 20:23:00+00:00,4198
432.89,BBG000BB5006,432.89,1min,432.16,432.29,2022-02-23 20:24:00+00:00,941
433.64,BBG000BB5006,433.64,1min,432.7,433,2022-02-23 20:25:00+00:00,437
434.4,BBG000BB5006,434.4,1min,433.69,433.87,2022-02-23 20:26:00+00:00,1540
433.9,BBG000BB5006,434.5,1min,433.79,434.5,2022-02-23 20:27:00+00:00,460
434.43,BBG000BB5006,434.43,1min,433.75,433.79,2022-02-23 20:28:00+00:00,949
434.17,BBG000BB5006,434.63,1min,434.13,434.29,2022-02-23 20:29:00+00:00,1829
434.2,BBG000BB5006,434.2,1min,433.66,434.14,2022-02-23 20:30:00+00:00,2091
433.77,BBG000BB5006,434.54,1min,433.71,434,2022-02-23 20:31:00+00:00,3297
433.64,BBG000BB5006,433.85,1min,433.49,433.58,2022-02-23 20:32:00+00:00,1357
433.67,BBG000BB5006,434.21,1min,433.57,433.57,2022-02-23 20:33:00+00:00,2598
433.6,BBG000BB5006,433.62,1min,433.26,433.6,2022-02-23 20:34:00+00:00,3396
433.65,BBG000BB5006,433.95,1min,433.48,433.66,2022-02-23 20:35:00+00:00,769
433.75,BBG000BB5006,433.81,1min,433.3,433.48,2022-02-23 20:36:00+00:00,849
433.28,BBG000BB5006,433.6,1min,433.1,433.6,2022-02-23 20:37:00+00:00,2357
432.96,BBG000BB5006,433.72,1min,432.96,433.31,2022-02-23 20:38:00+00:00,1381
432.63,BBG000BB5006,433.14,1min,432.5,433,2022-02-23 20:39:00+00:00,2248
432.79,BBG000BB5006,432.96,1min,432.38,432.5,2022-02-23 20:40:00+00:00,1865
431.72,BBG000BB5006,432.64,1min,431.71,432.64,2022-02-23 20:41:00+00:00,3414
431.54,BBG000BB5006,431.91,1min,431.49,431.67,2022-02-23 20:42:00+00:00,10244
431.77,BBG000BB5006,431.9,1min,431.27,431.49,2022-02-23 20:43:00+00:00,3513
431.79,BBG000BB5006,431.82,1min,431.58,431.8,2022-02-23 20:44:00+00:00,639
431.81,BBG000BB5006,432.04,1min,431.37,431.69,2022-02-23 20:45:00+00:00,3197
431.6,BBG000BB5006,431.83,1min,431.09,431.81,2022-02-23 20:46:00+00:00,3422
431.03,BBG000BB5006,431.68,1min,430.95,431.53,2022-02-23 20:47:00+00:00,4342
430.93,BBG000BB5006,431.18,1min,430.78,431.03,2022-02-23 20:48:00+00:00,3383
430.71,BBG000BB5006,431.07,1min,430.61,430.98,2022-02-23 20:49:00+00:00,5233
430.81,BBG000BB5006,430.81,1min,429.62,430.62,2022-02-23 20:50:00+00:00,16494
429.89,BBG000BB5006,430.75,1min,429.87,430.7,2022-02-23 20:51:00+00:00,3890
430.77,BBG000BB5006,431,1min,429.81,429.88,2022-02-23 20:52:00+00:00,8177
430.54,BBG000BB5006,430.83,1min,430.23,430.77,2022-02-23 20:53:00+00:00,5636
429.81,BBG000BB5006,430.73,1min,429.62,430.48,2022-02-23 20:54:00+00:00,10141
429.92,BBG000BB5006,430.27,1min,429.61,429.88,2022-02-23 20:55:00+00:00,14513
429.19,BBG000BB5006,429.95,1min,429.17,429.89,2022-02-23 20:56:00+00:00,15751
428.9,BBG000BB5006,429.8,1min,428.84,429.23,2022-02-23 20:57:00+00:00,29091
428.59,BBG000BB5006,429,1min,428.49,428.87,2022-02-23 20:58:00+00:00,35265
429.18,BBG000BB5006,429.43,1min,428.05,428.57,2022-02-23 20:59:00+00:00,73891
430.88,BBG000BB5006,430.88,1min,428.88,429.45,2022-02-23 21:00:00+00:00,321732
430.02,BBG000BB5006,430.27,1min,430.02,430.27,2022-02-23 21:02:00+00:00,40
