c,figi,h,interval,l,o,time,v
447.25,BBG000BB5006,448.09,1min,447.25,448.09,2022-02-18 17:19:00+00:00,962
448.03,BBG000BB5006,448.03,1min,447.48,447.48,2022-02-18 17:20:00+00:00,1042
447.2,BBG000BB5006,447.91,1min,447.2,447.8,2022-02-18 17:21:00+00:00,1681
447.23,BBG000BB5006,447.23,1min,446.99,447.23,2022-02-18 17:22:00+00:00,2421
446.95,BBG000BB5006,447.04,1min,446.76,447.04,2022-02-18 17:23:00+00:00,1200
446.89,BBG000BB5006,447.1,1min,446.64,447.03,2022-02-18 17:24:00+00:00,1048
447.62,BBG000BB5006,447.64,1min,446.76,446.84,2022-02-18 17:25:00+00:00,1752
447.12,BBG000BB5006,447.66,1min,447.12,447.62,2022-02-18 17:26:00+00:00,963
447.15,BBG000BB5006,447.39,1min,447.02,447.28,2022-02-18 17:27:00+00:00,390
447.36,BBG000BB5006,447.74,1min,447.32,447.37,2022-02-18 17:28:00+00:00,516
447.23,BBG000BB5006,447.48,1min,447.11,447.11,2022-02-18 17:29:00+00:00,1527
446.84,BBG000BB5006,447.23,1min,446.27,447.23,2022-02-18 17:30:00+00:00,2220
447.3,BBG000BB5006,448,1min,446.66,446.66,2022-02-18 17:31:00+00:00,1543
447.3,BBG000BB5006,447.43,1min,446.82,447.18,2022-02-18 17:32:00+00:00,1069
446.87,BBG000BB5006,447.18,1min,446.56,446.91,2022-02-18 17:33:00+00:00,2572
446.63,BBG000BB5006,447.13,1min,446.63,447.09,2022-02-18 17:34:00+00:00,1630
446.66,BBG000BB5006,447.01,1min,446.55,446.84,2022-02-18 17:35:00+00:00,1910
446.03,BBG000BB5006,446.48,1min,446,446.48,2022-02-18 17:36:00+00:00,944
445.32,BBG000BB5006,446.04,1min,444.81,446.04,2022-02-18 17:37:00+00:00,2369
445.35,BBG000BB5006,445.41,1min,445,445,2022-02-18 17:38:00+00:00,110
445.24,BBG000BB5006,445.58,1min,445.24,445.53,2022-02-18 17:39:00+00:00,879
445.43,BBG000BB5006,445.57,1min,445.21,445.23,2022-02-18 17:40:00+00:00,140
445.49,BBG000BB5006,445.49,1min,445.19,445.22,2022-02-18 17:41:00+00:00,202
445.59,BBG000BB5006,445.85,1min,445.29,445.4,2022-02-18 17:42:00+00:00,2666
445.65,BBG000BB5006,445.73,1min,445.46,445.72,2022-02-18 17:43:00+00:00,805
445.14,BBG000BB5006,445.64,1min,445.14,445.64,2022-02-18 17:44:00+00:00,780
445.22,BBG000BB5006,445.56,1min,445.22,445.24,2022-02-18 17:45:00+00:00,3601
445.91,BBG000BB5006,445.91,1min,445.42,445.47,2022-02-18 17:46:00+00:00,1078
445.39,BBG000BB5006,445.9,1min,445.39,445.84,2022-02-18 17:47:00+00:00,1506
445.84,BBG000BB5006,445.93,1min,445.34,445.55,2022-02-18 17:48:00+00:00,4305
445.72,BBG000BB5006,445.81,1min,445.68,445.77,2022-02-18 17:49:00+00:00,740
445.5,BBG000BB5006,445.93,1min,445.5,445.71,2022-02-18 17:50:00+00:00,4426
445.71,BBG000BB5006,445.71,1min,445.15,445.5,2022-02-18 17:51:00+00:00,1502
445.78,BBG000BB5006,446.03,1min,445.48,445.78,2022-02-18 17:52:00+00:00,1295
446.23,BBG000BB5006,446.25,1min,445.94,445.94,2022-02-18 17:53:00+00:00,826
446.1,BBG000BB5006,446.12,1min,445.73,446.04,2022-02-18 17:54:00+00:00,2235
445.7,BBG000BB5006,446,1min,445.56,445.93,2022-02-18 17:55:00+00:00,817
446.08,BBG000BB5006,446.26,1min,445.83,445.83,2022-02-18 17:56:00+00:00,321
446.16,BBG000BB5006,446.47,1min,446.08,446.08,2022-02-18 17:57:00+00:00,1400
445.92,BBG000BB5006,446.32,1min,445.92,446.28,2022-02-18 17:58:00+00:00,1465
445.39,BBG000BB5006,446.21,1min,445.24,446.09,2022-02-18 17:59:00+00:00,852
445.2,BBG000BB5006,445.74,1min,445.08,445.43,2022-02-18 18:00:00+00:00,1396
445.27,BBG000BB5006,445.55,1min,445.13,445.22,2022-02-18 18:01:00+00:00,1389
444.71,BBG000BB5006,445.35,1min,444.63,445.32,2022-02-18 18:02:00+00:00,3776
445.01,BBG000BB5006,445.16,1min,444.86,444.86,2022-02-18 18:03:00+00:00,946
444.8,BBG000BB5006,445.14,1min,444.8,445.02,2022-02-18 18:04:00+00:00,1828
444.67,BBG000BB5006,445.19,1min,444.67,444.92,2022-02-18 18:05:00+00:00,3468
444.7,BBG000BB5006,444.7,1min,444.28,444.67,2022-02-18 18:06:00+00:00,1483
444.75,BBG000BB5006,445.03,1min,444.73,444.8,2022-02-18 18:07:00+00:00,829
445.18,BBG000BB5006,445.18,1min,444.91,445.04,2022-02-18 18:08:00+00:00,379
445.07,BBG000BB5006,445.37,1min,445.01,445.32,2022-02-18 18:09:00+00:00,1099
445,BBG000BB5006,445.12,1min,444.9,445,2022-02-18 18:10:00+00:00,1392
444.88,BBG000BB5006,445.16,1min,444.72,445.12,2022-02-18 18:11:00+00:00,940
445.04,BBG000BB5006,445.08,1min,444.83,444.86,2022-02-18 18:12:00+00:00,757
445.14,BBG000BB5006,445.21,1min,444.91,444.93,2022-02-18 18:13:00+00:00,2274
445.13,BBG000BB5006,445.28,1min,444.94,445.2,2022-02-18 18:14:00+00:00,1169
445.56,BBG000BB5006,445.77,1min,444.99,445.1,2022-02-18 18:15:00+00:00,3311
445.16,BBG000BB5006,445.56,1min,445.13,445.56,2022-02-18 18:16:00+00:00,1679
445.03,BBG000BB5006,445.33,1min,444.98,445.33,2022-02-18 18:17:00+00:00,1456
445.01,BBG000BB5006,445.12,1min,444.91,445.01,2022-02-18 18:18:00+00:00,1110
445.16,BBG000BB5006,445.34,1min,444.93,444.93,2022-02-18 18:19:00+00:00,718
445.01,BBG000BB5006,445.23,1min,444.95,445.12,2022-02-18 18:20:00+00:00,2388
445.38,BBG000BB5006,445.38,1min,445.08,445.08,2022-02-18 18:21:00+00:00,1063
445.42,BBG000BB5006,445.7,1min,445.26,445.42,2022-02-18 18:22:00+00:00,643
445.48,BBG000BB5006,445.69,1min,445.37,445.55,2022-02-18 18:23:00+00:00,1108
446.12,BBG000BB5006,446.27,1min,445.62,445.62,2022-02-18 18:24:00+00:00,1418
445.66,BBG000BB5006,446.16,1min,445.66,446.16,2022-02-18 18:25:00+00:00,1869
445.44,BBG000BB5006,445.62,1min,445.3,445.62,2022-02-18 18:26:00+00:00,1375
445.71,BBG000BB5006,445.71,1min,445.24,445.24,2022-02-18 18:27:00+00:00,601
445.47,BBG000BB5006,445.67,1min,445.44,445.58,2022-02-18 18:28:00+00:00,973
445.45,BBG000BB5006,445.67,1min,445.34,445.34,2022-02-18 18:29:00+00:00,293
445.35,BBG000BB5006,445.69,1min,445.25,445.44,2022-02-18 18:30:00+00:00,978
445.67,BBG000BB5006,445.67,1min,445.43,445.51,2022-02-18 18:31:00+00:00,2669
445.69,BBG000BB5006,445.83,1min,445.49,445.54,2022-02-18 18:32:00+00:00,288
445.87,BBG000BB5006,446.26,1min,445.71,445.79,2022-02-18 18:33:00+00:00,2694
446.04,BBG000BB5006,446.21,1min,445.98,445.99,2022-02-18 18:34:00+00:00,921
445.61,BBG000BB5006,445.98,1min,445.61,445.98,2022-02-18 18:35:00+00:00,1533
446.54,BBG000BB5006,446.54,1min,445.75,445.81,2022-02-18 18:36:00+00:00,732
446.59,BBG000BB5006,446.67,1min,446.31,446.57,2022-02-18 18:37:00+00:00,421
446.78,BBG000BB5006,446.78,1min,446.59,446.59,2022-02-18 18:38:00+00:00,286
447.19,BBG000BB5006,447.19,1min,446.63,446.8,2022-02-18 18:39:00+00:00,4437
446.88,BBG000BB5006,447.12,1min,446.76,447.11,2022-02-18 18:40:00+00:00,1249
446.62,BBG000BB5006,447.03,1min,446.53,446.91,2022-02-18 18:41:00+00:00,1025
446.6,BBG000BB5006,446.86,1min,446.56,446.62,2022-02-18 18:42:00+00:00,1712
446.48,BBG000BB5006,446.68,1min,446.48,446.56,2022-02-18 18:43:00+00:00,808
446.58,BBG000BB5006,446.74,1min,446.51,446.57,2022-02-18 18:44:00+00:00,1193
446.56,BBG000BB5006,446.73,1min,446.44,446.6,2022-02-18 18:45:00+00:00,2958
447.12,BBG000BB5006,447.12,1min,446.52,446.58,2022-02-18 18:46:00+00:00,1180
447.51,BBG000BB5006,447.7,1min,447.05,447.05,2022-02-18 18:47:00+00:00,855
447.44,BBG000BB5006,447.67,1min,447.28,447.46,2022-02-18 18:48:00+00:00,2764
447.55,BBG000BB5006,447.55,1min,447.25,447.25,2022-02-18 18:49:00+00:00,894
447.59,BBG000BB5006,447.59,1min,447.24,447.56,2022-02-18 18:50:00+00:00,1543
447.63,BBG000BB5006,447.82,1min,447.53,447.6,2022-02-18 18:51:00+00:00,698
447.66,BBG000BB5006,448,1min,447.56,447.7,2022-02-18 18:52:00+00:00,1443
447.88,BBG000BB5006,447.88,1min,447.66,447.83,2022-02-18 18:53:00+00:00,658
448.33,BBG000BB5006,448.33,1min,447.87,447.88,2022-02-18 18:54:00+00:00,1124
447.44,BBG000BB5006,448.19,1min,447.44,448.14,2022-02-18 18:55:00+00:00,3403
447.11,BBG000BB5006,447.43,1min,447.11,447.4,2022-02-18 18:56:00+00:00,771
447.1,BBG000BB5006,447.52,1min,447.1,447.28,2022-02-18 18:57:00+00:00,3187
447.32,BBG000BB5006,447.42,1min,447.04,447.1,2022-02-18 18:58:00+00:00,2110
446.88,BBG000BB5006,447.57,1min,446.88,447.4,2022-02-18 18:59:00+00:00,4358
446.83,BBG000BB5006,447.03,1min,446.78,446.8,2022-02-18 19:00:00+00:00,694
447.82,BBG000BB5006,447.82,1min,446.98,446.98,2022-02-18 19:01:00+00:00,643
447.28,BBG000BB5006,447.57,1min,447.28,447.57,2022-02-18 19:02:00+00:00,984
447.11,BBG000BB5006,447.55,1min,447.11,447.53,2022-02-18 19:03:00+00:00,993
447.11,BBG000BB5006,447.24,1min,446.91,447.17,2022-02-18 19:04:00+00:00,1232
446.91,BBG000BB5006,447.43,1min,446.91,447.23,2022-02-18 19:05:00+00:00,2541
446.16,BBG000BB5006,446.95,1min,446.1,446.95,2022-02-18 19:06:00+00:00,1240
446.4,BBG000BB5006,446.57,1min,446.16,446.16,2022-02-18 19:07:00+00:00,1917
446.69,BBG000BB5006,446.8,1min,446.3,446.31,2022-02-18 19:08:00+00:00,652
446.75,BBG000BB5006,446.82,1min,446.61,446.61,2022-02-18 19:09:00+00:00,93
446.43,BBG000BB5006,446.7,1min,446.42,446.7,2022-02-18 19:10:00+00:00,1521
446.15,BBG000BB5006,446.61,1min,446.05,446.41,2022-02-18 19:11:00+00:00,3177
445.92,BBG000BB5006,446.26,1min,445.88,446.15,2022-02-18 19:12:00+00:00,2191
445.91,BBG000BB5006,446.12,1min,445.91,446,2022-02-18 19:13:00+00:00,718
445.33,BBG000BB5006,446.15,1min,445.33,446.03,2022-02-18 19:14:00+00:00,1970
445.73,BBG000BB5006,445.83,1min,445.25,445.42,2022-02-18 19:15:00+00:00,637
446.16,BBG000BB5006,446.42,1min,445.82,445.82,2022-02-18 19:16:00+00:00,1872
446.43,BBG000BB5006,446.52,1min,446.25,446.28,2022-02-18 19:17:00+00:00,916
446.93,BBG000BB5006,446.94,1min,446.52,446.52,2022-02-18 19:18:00+00:00,1893
446.8,BBG000BB5006,447,1min,446.8,446.85,2022-02-18 19:19:00+00:00,1081
447.11,BBG000BB5006,447.17,1min,446.6,446.78,2022-02-18 19:20:00+00:00,4627
446.7,BBG000BB5006,447.29,1min,446.7,447.11,2022-02-18 19:21:00+00:00,1700
446.95,BBG000BB5006,446.99,1min,446.77,446.89,2022-02-18 19:22:00+00:00,148
447.08,BBG000BB5006,447.3,1min,446.96,446.96,2022-02-18 19:23:00+00:00,781
447.67,BBG000BB5006,447.91,1min,447.14,447.14,2022-02-18 19:24:00+00:00,1428
447.34,BBG000BB5006,448,1min,447.34,447.69,2022-02-18 19:25:00+00:00,1215
447.42,BBG000BB5006,447.53,1min,447.24,447.36,2022-02-18 19:26:00+00:00,1802
447.29,BBG000BB5006,447.57,1min,447.13,447.32,2022-02-18 19:27:00+00:00,1954
447.94,BBG000BB5006,448.14,1min,447.23,447.27,2022-02-18 19:28:00+00:00,2129
448.31,BBG000BB5006,448.41,1min,447.94,447.98,2022-02-18 19:29:00+00:00,2012
448.21,BBG000BB5006,448.3,1min,448.07,448.23,2022-02-18 19:30:00+00:00,1504
449.16,BBG000BB5006,449.16,1min,448.1,448.22,2022-02-18 19:31:00+00:00,4258
448.98,BBG000BB5006,449.14,1min,448.59,449.11,2022-02-18 19:32:00+00:00,4100
448.97,BBG000BB5006,449.49,1min,448.78,449.05,2022-02-18 19:33:00+00:00,4141
448.63,BBG000BB5006,448.92,1min,448.53,448.83,2022-02-18 19:34:00+00:00,1651
448.29,BBG000BB5006,448.64,1min,448.29,448.54,2022-02-18 19:35:00+00:00,3031
448.39,BBG000BB5006,448.55,1min,448.13,448.34,2022-02-18 19:36:00+00:00,1832
448.45,BBG000BB5006,448.6,1min,448.35,448.39,2022-02-18 19:37:00+00:00,2409
448.34,BBG000BB5006,448.55,1min,448.32,448.48,2022-02-18 19:38:00+00:00,905
447.53,BBG000BB5006,448.3,1min,447.42,448.3,2022-02-18 19:39:00+00:00,4210
446.78,BBG000BB5006,447.72,1min,446.78,447.64,2022-02-18 19:40:00+00:00,1704
447.52,BBG000BB5006,447.52,1min,446.75,446.9,2022-02-18 19:41:00+00:00,1486
447.73,BBG000BB5006,447.73,1min,447.36,447.5,2022-02-18 19:42:00+00:00,1655
447.2,BBG000BB5006,447.82,1min,447.2,447.74,2022-02-18 19:43:00+00:00,2928
446.78,BBG000BB5006,447.36,1min,446.68,447.18,2022-02-18 19:44:00+00:00,1717
447.26,BBG000BB5006,447.33,1min,446.81,446.81,2022-02-18 19:45:00+00:00,678
447.41,BBG000BB5006,447.41,1min,447.13,447.32,2022-02-18 19:46:00+00:00,96
447.11,BBG000BB5006,447.18,1min,446.91,447.13,2022-02-18 19:47:00+00:00,1583
446.9,BBG000BB5006,447.1,1min,446.84,446.91,2022-02-18 19:48:00+00:00,2056
446.07,BBG000BB5006,446.84,1min,445.91,446.79,2022-02-18 19:49:00+00:00,844
446.33,BBG000BB5006,446.33,1min,445.9,446.06,2022-02-18 19:50:00+00:00,816
446.62,BBG000BB5006,446.65,1min,446.15,446.34,2022-02-18 19:51:00+00:00,1441
446.56,BBG000BB5006,446.79,1min,446.48,446.61,2022-02-18 19:52:00+00:00,2156
446.33,BBG000BB5006,446.61,1min,446.14,446.61,2022-02-18 19:53:00+00:00,1326
447.51,BBG000BB5006,447.67,1min,446.24,446.31,2022-02-18 19:54:00+00:00,4525
447.87,BBG000BB5006,448.03,1min,447.24,447.5,2022-02-18 19:55:00+00:00,2656
447.45,BBG000BB5006,447.86,1min,447.16,447.77,2022-02-18 19:56:00+00:00,1178
446.97,BBG000BB5006,447.49,1min,446.62,447.49,2022-02-18 19:57:00+00:00,1071
447.04,BBG000BB5006,447.33,1min,446.8,446.96,2022-02-18 19:58:00+00:00,2203
447.03,BBG000BB5006,447.25,1min,446.78,447,2022-02-18 19:59:00+00:00,1378
447.97,BBG000BB5006,448.2,1min,447.06,447.16,2022-02-18 20:00:00+00:00,1163
447.76,BBG000BB5006,448.07,1min,447.75,447.8,2022-02-18 20:01:00+00:00,1629
448.22,BBG000BB5006,448.5,1min,447.9,447.95,2022-02-18 20:02:00+00:00,1029
447.75,BBG000BB5006,448.36,1min,447.39,448.23,2022-02-18 20:03:00+00:00,3025
447.23,BBG000BB5006,447.77,1min,447.06,447.74,2022-02-18 20:04:00+00:00,2846
447.36,BBG000BB5006,447.52,1min,447.1,447.24,2022-02-18 20:05:00+00:00,2249
446.7,BBG000BB5006,447.2,1min,446.48,447.2,2022-02-18 20:06:00+00:00,1439
446.22,BBG000BB5006,446.67,1min,446.11,446.67,2022-02-18 20:07:00+00:00,2199
446.14,BBG000BB5006,446.44,1min,445.64,446.4,2022-02-18 20:08:00+00:00,2363
446.68,BBG000BB5006,446.74,1min,446.17,446.17,2022-02-18 20:09:00+00:00,953
447.32,BBG000BB5006,447.61,1min,446.56,446.78,2022-02-18 20:10:00+00:00,3994
446.9,BBG000BB5006,447.12,1min,446.67,447.11,2022-02-18 20:11:00+00:00,2897
446.28,BBG000BB5006,447.21,1min,446.15,447.1,2022-02-18 20:12:00+00:00,2713
446.13,BBG000BB5006,446.4,1min,445.93,446.24,2022-02-18 20:13:00+00:00,2024
446.27,BBG000BB5006,446.63,1min,445.92,446.22,2022-02-18 20:14:00+00:00,2435
446.53,BBG000BB5006,446.55,1min,446.06,446.27,2022-02-18 20:15:00+00:00,707
445.76,BBG000BB5006,446.47,1min,445.76,446.45,2022-02-18 20:16:00+00:00,3628
445.6,BBG000BB5006,446.09,1min,445.34,446.09,2022-02-18 20:17:00+00:00,1047
445.33,BBG000BB5006,445.57,1min,445,445.42,2022-02-18 20:18:00+00:00,3358
444.39,BBG000BB5006,445.31,1min,444.05,445.31,2022-02-18 20:19:00+00:00,1578
444.71,BBG000BB5006,444.71,1min,444,444.35,2022-02-18 20:20:00+00:00,2065
444,BBG000BB5006,444.75,1min,444,444.53,2022-02-18 20:21:00+00:00,3434
443.9,BBG000BB5006,444.02,1min,443.59,443.93,2022-02-18 20:22:00+00:00,3393
443.59,BBG000BB5006,443.93,1min,443.48,443.93,2022-02-18 20:23:00+00:00,1340
443.86,BBG000BB5006,444.11,1min,443.85,443.85,2022-02-18 20:24:00+00:00,494
443.81,BBG000BB5006,444.02,1min,443.63,443.82,2022-02-18 20:25:00+00:00,2310
443.85,BBG000BB5006,443.92,1min,443.53,443.71,2022-02-18 20:26:00+00:00,1133
444.02,BBG000BB5006,444.23,1min,443.62,443.67,2022-02-18 20:27:00+00:00,1324
444.47,BBG000BB5006,444.55,1min,444.23,444.31,2022-02-18 20:28:00+00:00,1730
443.99,BBG000BB5006,444.54,1min,443.81,444.25,2022-02-18 20:29:00+00:00,3931
443.54,BBG000BB5006,443.82,1min,443.34,443.76,2022-02-18 20:30:00+00:00,3182
443.15,BBG000BB5006,443.5,1min,442.73,443.4,2022-02-18 20:31:00+00:00,5986
443.13,BBG000BB5006,443.59,1min,443,443.17,2022-02-18 20:32:00+00:00,4619
442.95,BBG000BB5006,443.34,1min,442.76,443.08,2022-02-18 20:33:00+00:00,3544
443.5,BBG000BB5006,443.56,1min,442.72,442.82,2022-02-18 20:34:00+00:00,2349
443.67,BBG000BB5006,443.92,1min,443.37,443.37,2022-02-18 20:35:00+00:00,3233
444.25,BBG000BB5006,444.25,1min,443.36,443.63,2022-02-18 20:36:00+00:00,2853
443.9,BBG000BB5006,444.25,1min,443.86,444.13,2022-02-18 20:37:00+00:00,3627
444.1,BBG000BB5006,444.38,1min,443.98,443.98,2022-02-18 20:38:00+00:00,1890
443.95,BBG000BB5006,444.18,1min,443.82,444.17,2022-02-18 20:39:00+00:00,2233
443.82,BBG000BB5006,444.01,1min,443.35,443.86,2022-02-18 20:40:00+00:00,2451
444.28,BBG000BB5006,444.32,1min,443.74,443.74,2022-02-18 20:41:00+00:00,2219
444.59,BBG000BB5006,444.88,1min,444.32,444.35,2022-02-18 20:42:00+00:00,3523
444.8,BBG000BB5006,445,1min,444.6,444.6,2022-02-18 20:43:00+00:00,5783
445.47,BBG000BB5006,445.59,1min,444.67,444.82,2022-02-18 20:44:00+00:00,2553
445.99,BBG000BB5006,446.14,1min,445.57,445.57,2022-02-18 20:45:00+00:00,5171
445.3,BBG000BB5006,446.07,1min,445.27,445.9,2022-02-18 20:46:00+00:00,4393
445.38,BBG000BB5006,445.54,1min,444.66,445.23,2022-02-18 20:47:00+00:00,2784
445.47,BBG000BB5006,445.81,1min,445.1,445.32,2022-02-18 20:48:00+00:00,4654
444.83,BBG000BB5006,446.09,1min,444.79,445.52,2022-02-18 20:49:00+00:00,9644
444.69,BBG000BB5006,445.68,1min,443.59,444.69,2022-02-18 20:50:00+00:00,13605
443.94,BBG000BB5006,444.56,1min,443.8,444.48,2022-02-18 20:51:00+00:00,5280
443.29,BBG000BB5006,443.95,1min,443.29,443.91,2022-02-18 20:52:00+00:00,4927
443.89,BBG000BB5006,443.92,1min,443.04,443.5,2022-02-18 20:53:00+00:00,9312
443.1,BBG000BB5006,444,1min,442.77,443.93,2022-02-18 20:54:00+00:00,17763
442.9,BBG000BB5006,443.48,1min,442.78,443.15,2022-02-18 20:55:00+00:00,16703
442.06,BBG000BB5006,442.83,1min,441.82,442.83,2022-02-18 20:56:00+00:00,17821
442.03,BBG000BB5006,442.53,1min,442,442.06,2022-02-18 20:57:00+00:00,17442
441.92,BBG000BB5006,442.69,1min,441.88,442.06,2022-02-18 20:58:00+00:00,27476
442.34,BBG000BB5006,442.56,1min,441.77,441.99,2022-02-18 20:59:00+00:00,73051
442.1,BBG000BB5006,442.56,1min,441.45,442.56,2022-02-18 21:00:00+00:00,358705
442.26,BBG000BB5006,442.26,1min,441.74,442.26,2022-02-18 21:01:00+00:00,225
443,BBG000BB5006,443.22,1min,442.16,442.16,2022-02-18 21:02:00+00:00,902
443.53,BBG000BB5006,443.53,1min,443.53,443.53,2022-02-18 21:03:00+00:00,3
443.18,BBG000BB5006,443.18,1min,443.18,443.18,2022-02-18 21:04:00+00:00,6
443.75,BBG000BB5006,443.75,1min,443.4,443.65,2022-02-18 21:05:00+00:00,633
443.59,BBG000BB5006,443.59,1min,443.59,443.59,2022-02-18 21:07:00+00:00,2
442.68,BBG000BB5006,443.14,1min,442.62,443.14,2022-02-18 21:09:00+00:00,69
443.39,BBG000BB5006,443.39,1min,443.39,443.39,2022-02-18 21:10:00+00:00,1
443,BBG000BB5006,443.01,1min,443,443.01,2022-02-18 21:11:00+00:00,1270
443.3,BBG000BB5006,443.6,1min,443,443.6,2022-02-18 21:12:00+00:00,3
442.14,BBG000BB5006,442.24,1min,442.14,442.24,2022-02-18 21:13:00+00:00,18
444.68,BBG000BB5006,444.68,1min,442.84,442.84,2022-02-18 21:15:00+00:00,141
443.01,BBG000BB5006,443.01,1min,443.01,443.01,2022-02-18 21:18:00+00:00,2
444.63,BBG000BB5006,444.63,1min,444.63,444.63,2022-02-18 21:20:00+00:00,1
443.43,BBG000BB5006,443.43,1min,443.43,443.43,2022-02-18 21:22:00+00:00,1
442.3,BBG000BB5006,443.1,1min,442.3,443.1,2022-02-18 21:28:00+00:00,73
443,BBG000BB5006,443,1min,443,443,2022-02-18 21:30:00+00:00,5
443.03,BBG000BB5006,443.03,1min,443.03,443.03,2022-02-18 21:34:00+00:00,3
444.7,BBG000BB5006,444.7,1min,444.7,444.7,2022-02-18 21:40:00+00:00,3
445.99,BBG000BB5006,445.99,1min,444.59,444.59,2022-02-18 21:42:00+00:00,150
443.13,BBG000BB5006,444.5,1min,443.13,443.31,2022-02-18 21:46:00+00:00,84
444.31,BBG000BB5006,444.31,1min,443.13,443.13,2022-02-18 21:47:00+00:00,2
443.4,BBG000BB5006,444,1min,443.4,444,2022-02-18 21:52:00+00:00,3
443.12,BBG000BB5006,443.39,1min,443.12,443.39,2022-02-18 21:53:00+00:00,10
443.39,BBG000BB5006,443.39,1min,443.39,443.39,2022-02-18 21:54:00+00:00,1
442.82,BBG000BB5006,442.82,1min,442.82,442.82,2022-02-18 21:55:00+00:00,9
443.31,BBG000BB5006,443.31,1min,443.31,443.31,2022-02-18 21:56:00+00:00,1
443.39,BBG000BB5006,443.39,1min,443.31,443.31,2022-02-18 21:57:00+00:00,5
443.39,BBG000BB5006,443.39,1min,443.39,443.39,2022-02-18 21:58:00+00:00,1
443,BBG000BB5006,443,1min,443,443,2022-02-18 22:01:00+00:00,1
443.12,BBG000BB5006,443.47,1min,443.12,443.39,2022-02-18 22:05:00+00:00,10
443.01,BBG000BB5006,443.01,1min,443.01,443.01,2022-02-18 22:06:00+00:00,4
445,BBG000BB5006,445,1min,445,445,2022-02-18 22:10:00+00:00,1
442.99,BBG000BB5006,442.99,1min,442.99,442.99,2022-02-18 22:16:00+00:00,4
442,BBG000BB5006,442.01,1min,442,442.01,2022-02-18 22:18:00+00:00,57
442,BBG000BB5006,443,1min,441.95,441.95,2022-02-18 22:20:00+00:00,3
442,BBG000BB5006,442,1min,442,442,2022-02-18 22:25:00+00:00,1
441.67,BBG000BB5006,441.99,1min,441.67,441.99,2022-02-18 22:27:00+00:00,4
441.72,BBG000BB5006,441.72,1min,441.72,441.72,2022-02-18 22:28:00+00:00,2
441.16,BBG000BB5006,441.16,1min,441.16,441.16,2022-02-18 22:32:00+00:00,19
441,BBG000BB5006,441.16,1min,441,441.16,2022-02-18 22:37:00+00:00,15
441,BBG000BB5006,441,1min,441,441,2022-02-18 22:41:00+00:00,11
440.95,BBG000BB5006,440.95,1min,440.95,440.95,2022-02-18 22:43:00+00:00,1
