,Date,figi,operation,order_id
800,2022_01_19-18:54:41,BBG000R8ZVD1,Sell,358336840710
801,2022_01_20-21:18:50,BBG000R8ZVD1,Sell,359215260710
802,2022_01_20-22:38:29,BBG000R8ZVD1,Sell,359321024880
803,2022_01_20-22:52:15,BBG000R8ZVD1,Sell,359341857960
804,2022_01_20-22:56:47,BBG000R8ZVD1,Sell,359349766830
805,2022_01_21-10:08:07,BBG000R8ZVD1,Sell,359417466130
806,2022_01_24-14:50:51,BBG000R8ZVD1,Sell,360639384550
807,2022_01_25-11:09:41,BBG000R8ZVD1,Sell,361673938680
808,2022_01_26-10:46:27,BBG000R8ZVD1,Sell,362644988270
809,2022_01_26-19:22:57,BBG000R8ZVD1,Sell,363127798020
810,2022_01_27-09:47:57,BBG000R8ZVD1,Sell,363598262810
811,2022_01_28-10:54:38,BBG000R8ZVD1,Sell,364755744950
812,2022_01_31-09:51:59,BBG000R8ZVD1,Sell,365723659930
813,2022_02_01-09:40:14,BBG000R8ZVD1,ReallSell,11111
814,2022_02_01-17:06:29,BBG000BV4DR6,Buy,366813577570
815,2022_02_01-17:06:31,BBG000BV4DR6,Sell,366816045530
816,2022_02_01-17:08:41,BBG000BV4DR6,Sell,366820727510
817,2022_02_01-17:14:45,BBG000BV4DR6,Sell,366834113490
818,2022_02_01-17:20:48,BBG000BV4DR6,ReallSell,11111
819,2022_02_01-17:30:34,BBG000JG0547,Buy,366862172850
820,2022_02_01-17:30:36,BBG000JG0547,Sell,366864336670
821,2022_02_01-17:32:49,BBG000JG0547,ReallSell,11111
822,2022_02_02-17:34:42,BBG000BV4DR6,Buy,367686601470
823,2022_02_02-17:34:44,BBG000BV4DR6,Sell,367688448240
824,2022_02_02-17:35:10,BBG000BV4DR6,Sell,367689330800
825,2022_02_02-17:41:13,BBG000BV4DR6,Sell,367700529950
826,2022_02_02-17:47:16,BBG000BV4DR6,Sell,367711064550
827,2022_02_02-17:53:18,BBG000BV4DR6,ReallSell,11111
828,2022_02_02-18:19:22,BBG000BV4DR6,Buy,367764853280
829,2022_02_02-18:19:25,BBG000BV4DR6,Sell,367766387120
830,2022_02_02-18:23:23,BBG000BV4DR6,Sell,367773081840
831,2022_02_02-18:29:26,BBG000BV4DR6,Sell,367781567720
832,2022_02_02-18:35:29,BBG000BV4DR6,Sell,367790656110
833,2022_02_02-18:41:31,BBG000BV4DR6,Sell,367800073510
834,2022_02_02-18:47:36,BBG000BV4DR6,Sell,367808840190
835,2022_02_02-18:53:39,BBG000BV4DR6,Sell,367816495700
836,2022_02_02-18:59:41,BBG000BV4DR6,Sell,367823715070
837,2022_02_02-19:05:44,BBG000BV4DR6,Sell,367831016720
838,2022_02_02-19:59:28,BBG000BV4DR6,ReallSell,11111
839,2022_02_03-18:01:25,BBG000BV4DR6,Buy,368538336190
840,2022_02_03-18:01:27,BBG000BV4DR6,Sell,368540010540
841,2022_02_03-18:30:30,BBG000BV4DR6,Sell,368586331430
842,2022_02_03-18:34:46,BBG000BV4DR6,Sell,368592398700
843,2022_02_03-18:36:33,BBG000BV4DR6,Sell,368594898310
844,2022_02_03-18:36:33,BBG000BV4DR6,Sell,368598811870
845,2022_02_04-10:05:28,BBG000BV4DR6,ReallSell,11111
846,2022_02_07-17:25:10,BBG0077VNXV6,Buy,369928380460
847,2022_02_07-17:25:12,BBG0077VNXV6,Sell,369929973710
848,2022_02_07-17:25:47,BBG0077VNXV6,Sell,369930897760
849,2022_02_07-17:31:50,BBG0077VNXV6,Sell,369939605260
850,2022_02_07-17:37:53,BBG0077VNXV6,Sell,369948022400
851,2022_02_07-17:43:56,BBG0077VNXV6,ReallSell,11111
852,2022_02_07-18:43:22,BBG000N7QR55,Buy,370034680920
853,2022_02_07-18:43:24,BBG000N7QR55,Sell,370035914740
854,2022_02_07-18:44:15,BBG000N7QR55,Sell,370037228700
855,2022_02_07-18:50:25,BBG000N7QR55,Sell,370044799560
856,2022_02_07-18:56:27,BBG000N7QR55,Sell,370051614870
857,2022_02_07-19:02:30,BBG000N7QR55,Sell,370058416620
858,2022_02_07-19:08:33,BBG000N7QR55,ReallSell,11111
859,2022_02_08-17:39:36,BBG000BVMPN3,Buy,370702301570
860,2022_02_08-17:39:39,BBG000BVMPN3,Sell,370704227140
861,2022_02_08-17:39:58,BBG000BVMPN3,Sell,370704638690
862,2022_02_08-17:46:12,BBG000BVMPN3,Sell,370714622870
863,2022_02_08-17:52:23,BBG000BVMPN3,ReallSell,11111
864,2022_02_08-21:39:16,BBG000H8TVT2,Buy,370963009380
865,2022_02_08-21:39:19,BBG000H8TVT2,Sell,370964417410
866,2022_02_08-21:39:51,BBG000H8TVT2,Sell,370965131350
867,2022_02_08-21:45:53,BBG000H8TVT2,Sell,370972678320
868,2022_02_08-21:52:04,BBG000H8TVT2,Sell,370979814320
869,2022_02_08-21:58:16,BBG000H8TVT2,Sell,370986183110
870,2022_02_08-22:04:29,BBG000H8TVT2,Sell,370991463210
871,2022_02_08-22:10:31,BBG000H8TVT2,Sell,370996226260
872,2022_02_08-22:16:34,BBG000H8TVT2,Sell,371004004220
873,2022_02_08-22:22:40,BBG000H8TVT2,Sell,371012454340
874,2022_02_08-22:28:45,BBG000H8TVT2,Sell,371020047530
875,2022_02_08-22:34:48,BBG000H8TVT2,Sell,371028124430
876,2022_02_08-22:41:00,BBG000H8TVT2,Sell,371035858550
877,2022_02_08-22:47:10,BBG000H8TVT2,Sell,371042831120
878,2022_02_08-22:53:13,BBG000H8TVT2,Sell,371051234390
879,2022_02_08-22:59:15,BBG000H8TVT2,Sell,371060691200
880,2022_02_09-10:35:25,BBG000H8TVT2,ReallSell,11111
881,2022_02_10-18:34:12,BBG000J0D904,Buy,372348187460
882,2022_02_10-18:34:14,BBG000J0D904,Sell,372350545850
883,2022_02_10-18:35:12,BBG000J0D904,Sell,372352639730
884,2022_02_10-18:41:23,BBG000J0D904,Sell,372364615180
885,2022_02_10-18:47:37,BBG000J0D904,Sell,372376111400
886,2022_02_10-18:53:47,BBG000J0D904,Sell,372385891010
887,2022_02_10-18:59:58,BBG000J0D904,ReallSell,11111
888,2022_02_10-19:56:30,BBG000CTQBF3,Buy,372501745600
889,2022_02_10-19:56:32,BBG000CTQBF3,Sell,372504225610
890,2022_02_10-19:57:08,BBG000CTQBF3,Sell,372505719340
891,2022_02_10-20:03:22,BBG000CTQBF3,Sell,372521246080
892,2022_02_10-20:09:33,BBG000CTQBF3,Sell,372536274910
893,2022_02_10-20:15:43,BBG000CTQBF3,Sell,372550197960
894,2022_02_10-20:21:46,BBG000CTQBF3,Sell,372565269470
895,2022_02_10-20:27:49,BBG000CTQBF3,Sell,372578610100
896,2022_02_10-20:34:08,BBG000CTQBF3,Sell,372593461310
897,2022_02_10-20:40:27,BBG000CTQBF3,Sell,372610373920
898,2022_02_10-20:46:37,BBG000CTQBF3,Sell,372624318740
899,2022_02_10-20:52:52,BBG000CTQBF3,Sell,372638727220
900,2022_02_10-21:54:20,BBG000CTQBF3,Sell,372775941510
901,2022_02_10-22:01:28,BBG000CTQBF3,Sell,372790266900
902,2022_02_10-22:07:30,BBG000CTQBF3,Sell,372801250660
903,2022_02_10-22:13:33,BBG000CTQBF3,Sell,372809257460
904,2022_02_10-22:19:35,BBG000CTQBF3,Sell,372819784640
905,2022_02_10-22:25:38,BBG000CTQBF3,Sell,372831045060
906,2022_02_10-22:31:41,BBG000CTQBF3,Sell,372842730170
907,2022_02_10-22:37:45,BBG000CTQBF3,Sell,372852718590
908,2022_02_10-22:43:48,BBG000CTQBF3,Sell,372861023190
909,2022_02_10-22:49:50,BBG000CTQBF3,Sell,372870193010
910,2022_02_10-22:55:53,BBG000CTQBF3,Sell,372882840490
911,2022_02_10-23:02:02,BBG000CTQBF3,Sell,372890621600
912,2022_02_11-12:20:40,BBG000CTQBF3,Sell,373048202990
913,2022_02_11-16:07:28,BBG000CTQBF3,Sell,373155209860
914,2022_02_11-16:45:45,BBG000CTQBF3,Sell,373216728210
915,2022_02_11-16:51:48,BBG000CTQBF3,ReallSell,11111
916,2022_02_11-17:28:44,BBG000MM2P62,Buy,R38811041
917,2022_02_11-17:28:46,BBG000MM2P62,Sell,373348797560
918,2022_02_11-17:29:33,BBG000MM2P62,Sell,373351045040
919,2022_02_11-17:35:37,BBG000MM2P62,Sell,373368102850
920,2022_02_11-17:41:41,BBG000MM2P62,Sell,373383876980
921,2022_02_11-17:47:43,BBG000MM2P62,ReallSell,11111
922,2022_02_11-18:23:21,BBG000C6GN04,Buy,373477959730
923,2022_02_11-18:23:23,BBG000C6GN04,Sell,373480027410
924,2022_02_11-18:24:13,BBG000C6GN04,Sell,373481883340
925,2022_02_11-18:30:16,BBG000C6GN04,Sell,373495762610
926,2022_02_11-18:36:18,BBG000C6GN04,Sell,373509259280
927,2022_02_11-18:42:21,BBG000C6GN04,Sell,373521800190
928,2022_02_11-18:48:24,BBG000C6GN04,Sell,373533907980
929,2022_02_11-18:54:26,BBG000C6GN04,Sell,373545535780
930,2022_02_11-19:00:29,BBG000C6GN04,Sell,373557498890
931,2022_02_11-19:06:32,BBG000C6GN04,Sell,373567960380
932,2022_02_11-19:12:35,BBG000C6GN04,Sell,373577701280
933,2022_02_11-19:54:44,BBG000C6GN04,ReallSell,11111
934,2022_02_11-20:55:47,BBG000BPD168,Buy,373783616270
935,2022_02_11-20:55:49,BBG000BPD168,Sell,373786932920
936,2022_02_11-20:56:48,BBG000BPD168,Sell,373790266540
937,2022_02_11-21:03:01,BBG000BPD168,Sell,373811246480
938,2022_02_11-21:09:04,BBG000BPD168,Sell,373832531610
939,2022_02_11-21:15:08,BBG000BPD168,Sell,373853701500
940,2022_02_11-21:21:10,BBG000BPD168,ReallSell,11111
941,2022_02_14-20:01:53,BBG000CL9VN6,Buy,R39140611
942,2022_02_14-20:01:55,BBG000CL9VN6,Sell,374990728120
943,2022_02_14-20:03:09,BBG000CL9VN6,Sell,374993122960
944,2022_02_14-20:46:38,BBG000CL9VN6,Sell,375073197410
945,2022_02_14-20:53:16,BBG000CL9VN6,Sell,375091328050
946,2022_02_14-20:59:41,BBG000CL9VN6,Sell,375113039070
947,2022_02_14-21:06:19,BBG000CL9VN6,Sell,375133512850
948,2022_02_14-21:07:21,BBG000CL9VN6,Buy,375133572460
949,2022_02_14-21:07:22,BBG000CL9VN6,Sell,375136333310
950,2022_02_14-21:13:23,BBG000CL9VN6,Sell,375153276640
951,2022_02_14-21:19:44,BBG000CL9VN6,Sell,375168431220
952,2022_02_14-21:26:17,BBG000CL9VN6,Sell,375183606190
953,2022_02_14-21:32:52,BBG000CL9VN6,Sell,375203020290
954,2022_02_14-21:39:41,BBG000CL9VN6,Sell,375224706770
955,2022_02_14-21:46:26,BBG000CL9VN6,Sell,375243877000
956,2022_02_14-21:53:02,BBG000CL9VN6,Sell,375262788530
957,2022_02_14-21:59:33,BBG000CL9VN6,Sell,375279639520
958,2022_02_14-22:06:09,BBG000CL9VN6,Sell,375293888630
959,2022_02_14-22:12:47,BBG000CL9VN6,Sell,375306524470
960,2022_02_14-22:19:23,BBG000CL9VN6,Sell,375321121300
961,2022_02_14-22:26:05,BBG000CL9VN6,Sell,375335988160
962,2022_02_14-22:32:52,BBG000CL9VN6,Sell,375350479580
963,2022_02_14-22:39:41,BBG000CL9VN6,Sell,375362345730
964,2022_02_14-22:46:14,BBG000CL9VN6,Sell,375372469940
965,2022_02_14-22:52:53,BBG000CL9VN6,Sell,375385157040
966,2022_02_14-22:59:33,BBG000CL9VN6,Sell,375397625730
967,2022_02_15-09:57:36,BBG000CL9VN6,Sell,375449414100
968,2022_02_15-11:12:35,BBG000CL9VN6,ReallSell,11111
969,2022_02_15-19:20:00,BBG000BVV7G1,Buy,376089611870
970,2022_02_15-19:20:03,BBG000BVV7G1,Sell,376091364960
971,2022_02_15-19:20:08,BBG000BVV7G1,Sell,376091531550
972,2022_02_15-19:27:17,BBG000BVV7G1,Sell,376103612620
973,2022_02_15-19:34:24,BBG000BVV7G1,Sell,376116570650
974,2022_02_15-19:41:35,BBG000BVV7G1,Sell,376128966760
975,2022_02_15-19:48:36,BBG000BVV7G1,Sell,376141348270
976,2022_02_15-19:55:44,BBG000BVV7G1,Sell,376154431290
977,2022_02_15-20:02:48,BBG000BVV7G1,Sell,376164984200
978,2022_02_15-20:10:03,BBG000BVV7G1,Sell,376175346040
979,2022_02_15-20:17:10,BBG000BVV7G1,Sell,376184411710
980,2022_02_15-20:24:17,BBG000BVV7G1,ReallSell,11111
981,2022_02_15-21:14:12,BBG000JG0547,Buy,376260267040
982,2022_02_15-21:14:15,BBG000JG0547,Sell,376262034020
983,2022_02_15-21:14:56,BBG000JG0547,Sell,376262927940
984,2022_02_15-21:22:05,BBG000JG0547,Sell,376273501190
985,2022_02_15-21:29:07,BBG000JG0547,Sell,376282602730
986,2022_02_15-21:36:11,BBG000JG0547,Sell,376292239560
987,2022_02_15-21:43:12,BBG000JG0547,Sell,376302270810
988,2022_02_15-21:50:05,BBG000JG0547,Sell,376313356270
989,2022_02_15-21:57:05,BBG000JG0547,Sell,376324143230
990,2022_02_15-22:04:05,BBG000JG0547,Sell,376332194610
991,2022_02_15-22:11:15,BBG000JG0547,Sell,376340047870
992,2022_02_15-22:18:32,BBG000JG0547,Sell,376348313620
993,2022_02_15-22:25:36,BBG000JG0547,Sell,376356144980
994,2022_02_15-22:32:38,BBG000JG0547,Sell,376365671950
995,2022_02_15-22:39:33,BBG000JG0547,Sell,376378593740
996,2022_02_15-22:46:38,BBG000JG0547,Sell,376387751450
997,2022_02_15-22:53:44,BBG000JG0547,Sell,376399654440
998,2022_02_15-23:00:46,BBG000JG0547,Sell,376410048010
999,2022_02_16-10:44:01,BBG000JG0547,Sell,376537715740
1000,2022_02_16-16:26:15,BBG000JG0547,Sell,376881026850
1001,2022_02_16-16:32:23,BBG000JG0547,Sell,376890176430
1002,2022_02_16-16:38:31,BBG000JG0547,Sell,376910365850
1003,2022_02_16-16:44:38,BBG000JG0547,Sell,376932126520
1004,2022_02_16-16:50:41,BBG000JG0547,Sell,376953172800
1005,2022_02_16-16:56:45,BBG000JG0547,Sell,376973812850
1006,2022_02_16-17:02:48,BBG000JG0547,Sell,376993846510
1007,2022_02_16-17:08:53,BBG000JG0547,Sell,377012825860
1008,2022_02_16-17:14:59,BBG000JG0547,Sell,377031169360
1009,2022_02_16-17:21:02,BBG000JG0547,Sell,377048834430
1010,2022_02_16-17:27:06,BBG000JG0547,Sell,377064714730
1011,2022_02_16-17:33:10,BBG000JG0547,Sell,377080326430
1012,2022_02_16-17:39:13,BBG000JG0547,Sell,377094028160
1013,2022_02_16-17:45:16,BBG000JG0547,Sell,377107714950
1014,2022_02_16-17:51:20,BBG000JG0547,Sell,377120371300
1015,2022_02_16-17:57:23,BBG000JG0547,Sell,377133061820
1016,2022_02_16-18:03:26,BBG000JG0547,Sell,377145475920
1017,2022_02_16-18:09:30,BBG000JG0547,Sell,377158764510
1018,2022_02_16-18:15:33,BBG000JG0547,Sell,377170892170
1019,2022_02_16-18:21:37,BBG000JG0547,Sell,377183150920
1020,2022_02_16-18:27:39,BBG000JG0547,Sell,377193798420
1021,2022_02_16-18:33:42,BBG000JG0547,Sell,377204500480
1022,2022_02_16-18:39:45,BBG000JG0547,Sell,377215178950
1023,2022_02_16-18:45:48,BBG000JG0547,Sell,377225307090
1024,2022_02_16-18:52:43,BBG000JG0547,Sell,377236441410
1025,2022_02_16-18:58:45,BBG000JG0547,Sell,377245068880
1026,2022_02_16-19:04:48,BBG000JG0547,Sell,377255037140
1027,2022_02_16-19:10:51,BBG000JG0547,Sell,377264175930
1028,2022_02_16-20:07:58,BBG000JG0547,Sell,377352312390
1029,2022_02_16-20:14:22,BBG000JG0547,Sell,377361060410
1030,2022_02_16-20:20:31,BBG000JG0547,Sell,377368835290
1031,2022_02_16-20:26:41,BBG000JG0547,Sell,377377569780
1032,2022_02_16-20:32:45,BBG000JG0547,Sell,377386200960
1033,2022_02_16-20:38:48,BBG000JG0547,Sell,377394707790
1034,2022_02_16-20:44:52,BBG000JG0547,Sell,377403307150
1035,2022_02_16-20:51:04,BBG000JG0547,Sell,377412453530
1036,2022_02_17-10:29:47,BBG000JG0547,ReallSell,11111
1037,2022_02_18-18:23:34,BBG000BV8DN6,Buy,379674230680
1038,2022_02_18-18:23:37,BBG000BV8DN6,Sell,379676607830
1039,2022_02_18-18:23:44,BBG000BV8DN6,Sell,379676873700
1040,2022_02_18-18:30:48,BBG000BV8DN6,Sell,379693257310
1041,2022_02_18-18:37:43,BBG000BV8DN6,Sell,379709706900
1042,2022_02_18-18:44:52,BBG000BV8DN6,Sell,379727040310
1043,2022_02_18-18:51:53,BBG000BV8DN6,Sell,379743602010
1044,2022_02_18-18:58:59,BBG000BV8DN6,Sell,379759406800
1045,2022_02_18-19:06:08,BBG000BV8DN6,Sell,379774951510
1046,2022_02_18-19:12:58,BBG000BV8DN6,Sell,379789318390
1047,2022_02_18-19:19:55,BBG000BV8DN6,Sell,379805196000
1048,2022_02_18-19:27:03,BBG000BV8DN6,Sell,379820679010
1049,2022_02_18-19:34:00,BBG000BV8DN6,Sell,379839681350
1050,2022_02_18-19:41:10,BBG000BV8DN6,Sell,379859277690
1051,2022_02_18-19:48:18,BBG000BV8DN6,Sell,379877071120
1052,2022_02_18-19:55:16,BBG000BV8DN6,Sell,379892440170
1053,2022_02_18-20:02:24,BBG000BV8DN6,Sell,379907771490
1054,2022_02_18-20:09:31,BBG000BV8DN6,Sell,379921983880
1055,2022_02_18-20:16:41,BBG000BV8DN6,Sell,379935087090
1056,2022_02_18-20:23:46,BBG000BV8DN6,Sell,379949058340
1057,2022_02_18-20:30:43,BBG000BV8DN6,Sell,379962700710
1058,2022_02_18-20:37:43,BBG000BV8DN6,Sell,379975440240
1059,2022_02_18-20:44:33,BBG000BV8DN6,Sell,379987984050
1060,2022_02_18-20:51:37,BBG000BV8DN6,Sell,379999933150
1061,2022_02_18-20:58:37,BBG000BV8DN6,Sell,380011625840
1062,2022_02_18-21:05:39,BBG000BV8DN6,ReallSell,11111
1063,2022_02_22-18:01:33,BBG000F5VVB6,Buy,381226549930
1064,2022_02_22-18:01:36,BBG000F5VVB6,Sell,381229338320
1065,2022_02_22-18:12:09,BBG000F5VVB6,Sell,381257249880
1066,2022_02_22-18:20:58,BBG000F5VVB6,Sell,381280313550
1067,2022_02_22-18:29:12,BBG000F5VVB6,ReallSell,11111
1068,2022_02_22-18:36:18,BBG000BB5006,Buy,381319019170
1069,2022_02_22-18:36:20,BBG000BB5006,Sell,381321993950
1070,2022_02_22-18:38:42,BBG000BB5006,Sell,381328041320
1071,2022_02_22-18:47:24,BBG000BB5006,Sell,381348824330
1072,2022_02_22-18:56:11,BBG000BB5006,Sell,381370946650
1073,2022_02_22-19:04:59,BBG000BB5006,Sell,381389412720
1074,2022_02_22-19:13:21,BBG000BB5006,Sell,381406349660
1075,2022_02_22-19:21:40,BBG000BB5006,Sell,381422288490
1076,2022_02_22-19:30:13,BBG000BB5006,Sell,381438884520
1077,2022_02_23-11:07:14,BBG000BB5006,ReallSell,11111
1078,2022_02_23-17:09:29,BBG004NLQHL0,Buy,R40595291
1079,2022_02_23-17:09:31,BBG004NLQHL0,Sell,382501659350
1080,2022_02_23-17:09:56,BBG004NLQHL0,ReallSell,11111
1081,2022_02_23-17:16:56,BBG000BT7ZK6,Buy,382521557860
1082,2022_02_23-17:16:58,BBG000BT7ZK6,Sell,382524826910
1083,2022_02_23-17:18:31,BBG000BT7ZK6,Sell,382530116900
1084,2022_02_23-17:26:04,BBG000BT7ZK6,Sell,382554530020
1085,2022_02_23-17:33:46,BBG000BT7ZK6,Sell,382577733320
1086,2022_02_23-17:41:18,BBG000BT7ZK6,Sell,382598267030
1087,2022_02_23-17:48:55,BBG000BT7ZK6,Sell,382618759140
1088,2022_02_23-17:56:21,BBG000BT7ZK6,Sell,382639917650
1089,2022_02_23-18:03:44,BBG000BT7ZK6,Sell,382661473110
1090,2022_02_23-18:11:35,BBG000BT7ZK6,Sell,382683350610
1091,2022_02_23-18:18:57,BBG000BT7ZK6,Sell,382701929090
1092,2022_02_23-18:26:35,BBG000BT7ZK6,Sell,382719656040
1093,2022_02_23-18:34:13,BBG000BT7ZK6,Sell,382737908890
1094,2022_02_23-18:41:49,BBG000BT7ZK6,Sell,382754692210
1095,2022_02_23-18:49:32,BBG000BT7ZK6,Sell,382771068190
1096,2022_02_23-18:57:07,BBG000BT7ZK6,Sell,382786764530
1097,2022_02_23-19:04:54,BBG000BT7ZK6,Sell,382801928260
1098,2022_02_23-19:12:27,BBG000BT7ZK6,Sell,382817015340
1099,2022_02_23-19:20:09,BBG000BT7ZK6,Sell,382832628790
1100,2022_02_23-19:27:54,BBG000BT7ZK6,Sell,382846046170
1101,2022_02_23-19:35:42,BBG000BT7ZK6,ReallSell,11111
1102,2022_02_23-20:15:23,BBG000N7QR55,Buy,R40661190
1103,2022_02_23-20:15:26,BBG000N7QR55,Sell,382930248680
1104,2022_02_23-20:17:40,BBG000N7QR55,ReallSell,11111
1105,2022_02_23-20:24:18,BBG000BB5006,Buy,382946021630
1106,2022_02_23-20:24:20,BBG000BB5006,Sell,382948254540
1107,2022_02_23-20:26:21,BBG000BB5006,Sell,382952333520
1108,2022_02_23-20:33:44,BBG000BB5006,Sell,382967965820
1109,2022_02_23-20:41:28,BBG000BB5006,Sell,382984351180
1110,2022_02_23-20:49:05,BBG000BB5006,Sell,382999629150
1111,2022_02_23-20:56:45,BBG000BB5006,Sell,383015413160
1112,2022_02_23-21:04:29,BBG000BB5006,Sell,383032643400
1113,2022_02_23-21:11:59,BBG000BB5006,Sell,383050637630
1114,2022_02_23-21:19:47,BBG000BB5006,Sell,383071799200
1115,2022_02_23-21:27:26,BBG000BB5006,Sell,383090911610
1116,2022_02_23-21:35:04,BBG000BB5006,Sell,383108701130
1117,2022_02_23-21:42:37,BBG000BB5006,Sell,383125962890
1118,2022_02_23-21:50:30,BBG000BB5006,Sell,383145982480
1119,2022_02_23-21:51:34,BBG000BB5006,Sell,383148716200
1120,2022_02_23-21:58:12,BBG000BB5006,Sell,383164907130
1121,2022_02_23-21:59:16,BBG000BB5006,Sell,383167328920
1122,2022_02_23-22:05:35,BBG000BB5006,Sell,383177758230
1123,2022_02_23-22:12:57,BBG000BB5006,Sell,383187024940
1124,2022_02_23-22:20:29,BBG000BB5006,Sell,383198072190
1125,2022_02_23-22:28:25,BBG000BB5006,Sell,383212287250
1126,2022_02_23-22:36:09,BBG000BB5006,Sell,383224696230
1127,2022_02_23-22:43:41,BBG000BB5006,Sell,383236500390
1128,2022_02_23-22:51:28,BBG000BB5006,Sell,383251279190
1129,2022_02_23-22:59:20,BBG000BB5006,Sell,383267055070
1130,2022_02_24-17:46:46,BBG000BB5006,Sell,383575345490
1131,2022_02_25-17:24:33,BBG000BB5006,ReallSell,11111
1132,2022_02_25-20:21:55,BBG000BD8ZK0,Buy,384865996550
1133,2022_02_25-20:21:57,BBG000BD8ZK0,Sell,384868356220
1134,2022_02_25-20:23:35,BBG000BD8ZK0,Sell,384871133590
1135,2022_02_25-20:30:24,BBG000BD8ZK0,Sell,384883863780
1136,2022_02_25-20:37:14,BBG000BD8ZK0,Sell,384897209660
1137,2022_02_25-20:43:54,BBG000BD8ZK0,ReallSell,11111
