c,figi,h,interval,l,o,time,v
201.39,BBG000JG0547,201.42,1min,201.39,201.42,2022-02-17 19:24:00+00:00,26
201.51,BBG000JG0547,201.51,1min,201.43,201.43,2022-02-17 19:25:00+00:00,452
201.45,BBG000JG0547,201.46,1min,201.45,201.46,2022-02-17 19:26:00+00:00,102
201.42,BBG000JG0547,201.44,1min,201.4,201.4,2022-02-17 19:27:00+00:00,269
201.22,BBG000JG0547,201.45,1min,201.22,201.41,2022-02-17 19:28:00+00:00,785
201.26,BBG000JG0547,201.27,1min,201.21,201.22,2022-02-17 19:29:00+00:00,299
201.19,BBG000JG0547,201.25,1min,201.19,201.21,2022-02-17 19:30:00+00:00,1022
201.27,BBG000JG0547,201.28,1min,201.21,201.24,2022-02-17 19:31:00+00:00,410
201.18,BBG000JG0547,201.25,1min,201.18,201.25,2022-02-17 19:32:00+00:00,410
201.02,BBG000JG0547,201.18,1min,201.02,201.16,2022-02-17 19:33:00+00:00,537
201.05,BBG000JG0547,201.08,1min,201.05,201.06,2022-02-17 19:34:00+00:00,151
200.98,BBG000JG0547,201.09,1min,200.96,201.09,2022-02-17 19:35:00+00:00,871
201.02,BBG000JG0547,201.03,1min,201.01,201.01,2022-02-17 19:36:00+00:00,303
201.01,BBG000JG0547,201.01,1min,200.97,200.99,2022-02-17 19:37:00+00:00,378
200.93,BBG000JG0547,200.97,1min,200.93,200.97,2022-02-17 19:38:00+00:00,634
200.91,BBG000JG0547,200.95,1min,200.87,200.95,2022-02-17 19:39:00+00:00,368
200.92,BBG000JG0547,200.93,1min,200.86,200.89,2022-02-17 19:40:00+00:00,384
200.96,BBG000JG0547,200.96,1min,200.91,200.92,2022-02-17 19:41:00+00:00,361
200.99,BBG000JG0547,201.02,1min,200.98,200.98,2022-02-17 19:42:00+00:00,511
200.83,BBG000JG0547,200.91,1min,200.83,200.91,2022-02-17 19:43:00+00:00,675
200.88,BBG000JG0547,200.9,1min,200.81,200.81,2022-02-17 19:44:00+00:00,772
200.82,BBG000JG0547,200.88,1min,200.75,200.88,2022-02-17 19:45:00+00:00,609
200.81,BBG000JG0547,200.81,1min,200.76,200.76,2022-02-17 19:46:00+00:00,17
200.83,BBG000JG0547,200.9,1min,200.8,200.82,2022-02-17 19:47:00+00:00,1206
200.99,BBG000JG0547,201.01,1min,200.85,200.85,2022-02-17 19:48:00+00:00,840
200.99,BBG000JG0547,201.05,1min,200.97,201,2022-02-17 19:49:00+00:00,290
201.04,BBG000JG0547,201.06,1min,200.98,201,2022-02-17 19:50:00+00:00,835
200.89,BBG000JG0547,201.08,1min,200.89,201.05,2022-02-17 19:51:00+00:00,674
200.88,BBG000JG0547,200.91,1min,200.86,200.87,2022-02-17 19:52:00+00:00,713
200.86,BBG000JG0547,200.9,1min,200.86,200.9,2022-02-17 19:53:00+00:00,234
200.83,BBG000JG0547,200.84,1min,200.83,200.84,2022-02-17 19:54:00+00:00,34
200.95,BBG000JG0547,200.95,1min,200.89,200.92,2022-02-17 19:55:00+00:00,733
200.88,BBG000JG0547,200.96,1min,200.82,200.96,2022-02-17 19:56:00+00:00,489
200.9,BBG000JG0547,200.9,1min,200.82,200.84,2022-02-17 19:57:00+00:00,396
200.85,BBG000JG0547,200.92,1min,200.85,200.92,2022-02-17 19:58:00+00:00,566
200.86,BBG000JG0547,200.92,1min,200.84,200.92,2022-02-17 19:59:00+00:00,665
200.87,BBG000JG0547,200.87,1min,200.87,200.87,2022-02-17 20:00:00+00:00,151
200.93,BBG000JG0547,200.93,1min,200.82,200.83,2022-02-17 20:01:00+00:00,670
201.01,BBG000JG0547,201.07,1min,200.93,200.93,2022-02-17 20:02:00+00:00,979
200.91,BBG000JG0547,200.98,1min,200.91,200.98,2022-02-17 20:03:00+00:00,151
200.72,BBG000JG0547,200.91,1min,200.72,200.91,2022-02-17 20:04:00+00:00,470
200.65,BBG000JG0547,200.76,1min,200.64,200.75,2022-02-17 20:05:00+00:00,770
200.77,BBG000JG0547,200.77,1min,200.63,200.67,2022-02-17 20:06:00+00:00,1283
200.69,BBG000JG0547,200.74,1min,200.69,200.73,2022-02-17 20:07:00+00:00,389
200.66,BBG000JG0547,200.67,1min,200.63,200.65,2022-02-17 20:08:00+00:00,353
200.5,BBG000JG0547,200.65,1min,200.48,200.65,2022-02-17 20:09:00+00:00,674
200.46,BBG000JG0547,200.54,1min,200.44,200.53,2022-02-17 20:10:00+00:00,1596
200.52,BBG000JG0547,200.55,1min,200.47,200.47,2022-02-17 20:11:00+00:00,989
200.47,BBG000JG0547,200.47,1min,200.39,200.47,2022-02-17 20:12:00+00:00,1437
200.5,BBG000JG0547,200.5,1min,200.5,200.5,2022-02-17 20:13:00+00:00,181
200.3,BBG000JG0547,200.46,1min,200.23,200.46,2022-02-17 20:14:00+00:00,659
200.3,BBG000JG0547,200.39,1min,200.3,200.32,2022-02-17 20:15:00+00:00,901
200.22,BBG000JG0547,200.22,1min,200.12,200.18,2022-02-17 20:16:00+00:00,224
200.3,BBG000JG0547,200.3,1min,200.24,200.25,2022-02-17 20:17:00+00:00,392
200.36,BBG000JG0547,200.39,1min,200.26,200.29,2022-02-17 20:18:00+00:00,381
200.46,BBG000JG0547,200.5,1min,200.3,200.33,2022-02-17 20:19:00+00:00,1093
200.56,BBG000JG0547,200.59,1min,200.48,200.49,2022-02-17 20:20:00+00:00,1134
200.49,BBG000JG0547,200.54,1min,200.49,200.54,2022-02-17 20:21:00+00:00,505
200.39,BBG000JG0547,200.52,1min,200.38,200.5,2022-02-17 20:22:00+00:00,1759
200.33,BBG000JG0547,200.37,1min,200.33,200.37,2022-02-17 20:23:00+00:00,912
200.38,BBG000JG0547,200.39,1min,200.35,200.35,2022-02-17 20:24:00+00:00,672
200.53,BBG000JG0547,200.53,1min,200.4,200.4,2022-02-17 20:25:00+00:00,1081
200.5,BBG000JG0547,200.54,1min,200.42,200.48,2022-02-17 20:26:00+00:00,1186
200.47,BBG000JG0547,200.52,1min,200.46,200.52,2022-02-17 20:27:00+00:00,319
200.34,BBG000JG0547,200.48,1min,200.3,200.48,2022-02-17 20:28:00+00:00,864
200.46,BBG000JG0547,200.46,1min,200.37,200.37,2022-02-17 20:29:00+00:00,259
200.6,BBG000JG0547,200.61,1min,200.51,200.51,2022-02-17 20:30:00+00:00,1141
200.49,BBG000JG0547,200.57,1min,200.47,200.55,2022-02-17 20:31:00+00:00,389
200.27,BBG000JG0547,200.46,1min,200.24,200.46,2022-02-17 20:32:00+00:00,1655
200.01,BBG000JG0547,200.28,1min,200.01,200.28,2022-02-17 20:33:00+00:00,768
200.2,BBG000JG0547,200.2,1min,200.06,200.06,2022-02-17 20:34:00+00:00,534
200.49,BBG000JG0547,200.49,1min,200.23,200.23,2022-02-17 20:35:00+00:00,1243
200.61,BBG000JG0547,200.7,1min,200.47,200.49,2022-02-17 20:36:00+00:00,1121
200.63,BBG000JG0547,200.67,1min,200.59,200.59,2022-02-17 20:37:00+00:00,832
200.78,BBG000JG0547,200.79,1min,200.67,200.67,2022-02-17 20:38:00+00:00,1179
200.74,BBG000JG0547,200.83,1min,200.74,200.83,2022-02-17 20:39:00+00:00,529
200.6,BBG000JG0547,200.73,1min,200.56,200.71,2022-02-17 20:40:00+00:00,995
200.67,BBG000JG0547,200.71,1min,200.63,200.63,2022-02-17 20:41:00+00:00,1079
200.61,BBG000JG0547,200.74,1min,200.6,200.7,2022-02-17 20:42:00+00:00,1617
200.69,BBG000JG0547,200.73,1min,200.61,200.61,2022-02-17 20:43:00+00:00,2225
200.57,BBG000JG0547,200.72,1min,200.57,200.67,2022-02-17 20:44:00+00:00,1307
200.94,BBG000JG0547,200.98,1min,200.56,200.56,2022-02-17 20:45:00+00:00,2942
200.82,BBG000JG0547,200.9,1min,200.69,200.9,2022-02-17 20:46:00+00:00,1077
200.79,BBG000JG0547,200.91,1min,200.71,200.81,2022-02-17 20:47:00+00:00,2114
200.69,BBG000JG0547,200.84,1min,200.69,200.84,2022-02-17 20:48:00+00:00,2745
200.56,BBG000JG0547,200.71,1min,200.56,200.71,2022-02-17 20:49:00+00:00,1634
200.59,BBG000JG0547,200.61,1min,199.97,200.61,2022-02-17 20:50:00+00:00,9372
200.3,BBG000JG0547,200.62,1min,200.3,200.6,2022-02-17 20:51:00+00:00,4347
200.25,BBG000JG0547,200.34,1min,200.25,200.3,2022-02-17 20:52:00+00:00,2252
200.19,BBG000JG0547,200.27,1min,200.13,200.27,2022-02-17 20:53:00+00:00,5071
200.43,BBG000JG0547,200.52,1min,200.05,200.15,2022-02-17 20:54:00+00:00,7703
200.65,BBG000JG0547,200.75,1min,200.41,200.44,2022-02-17 20:55:00+00:00,9282
200.41,BBG000JG0547,200.72,1min,200.41,200.62,2022-02-17 20:56:00+00:00,8598
200.49,BBG000JG0547,200.58,1min,200.38,200.41,2022-02-17 20:57:00+00:00,14070
200.63,BBG000JG0547,200.7,1min,200.41,200.51,2022-02-17 20:58:00+00:00,15993
200.54,BBG000JG0547,200.66,1min,200.45,200.63,2022-02-17 20:59:00+00:00,37028
200.46,BBG000JG0547,200.46,1min,200.46,200.46,2022-02-17 21:00:00+00:00,298880
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:05:00+00:00,827
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:08:00+00:00,54
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:09:00+00:00,63
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:10:00+00:00,54
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:11:00+00:00,108
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:12:00+00:00,10
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:13:00+00:00,14
200.49,BBG000JG0547,200.49,1min,200.49,200.49,2022-02-17 21:19:00+00:00,170
