c,figi,h,interval,l,o,time,v
197.95,BBG000JG0547,197.96,1min,197.95,197.96,2022-02-23 19:20:00+00:00,35
197.99,BBG000JG0547,198.11,1min,197.86,197.91,2022-02-23 19:21:00+00:00,766
197.96,BBG000JG0547,197.97,1min,197.96,197.97,2022-02-23 19:22:00+00:00,140
197.61,BBG000JG0547,197.92,1min,197.54,197.79,2022-02-23 19:23:00+00:00,2817
197.42,BBG000JG0547,197.67,1min,197.42,197.61,2022-02-23 19:24:00+00:00,1191
197.48,BBG000JG0547,197.48,1min,197.48,197.48,2022-02-23 19:25:00+00:00,49
197.5,BBG000JG0547,197.51,1min,197.5,197.51,2022-02-23 19:26:00+00:00,179
197.6,BBG000JG0547,197.6,1min,197.39,197.49,2022-02-23 19:27:00+00:00,1132
197.45,BBG000JG0547,197.47,1min,197.45,197.47,2022-02-23 19:28:00+00:00,166
197.46,BBG000JG0547,197.53,1min,197.41,197.5,2022-02-23 19:29:00+00:00,1269
197.67,BBG000JG0547,197.67,1min,197.54,197.55,2022-02-23 19:30:00+00:00,373
197.58,BBG000JG0547,197.65,1min,197.58,197.65,2022-02-23 19:31:00+00:00,290
197.6,BBG000JG0547,197.67,1min,197.59,197.66,2022-02-23 19:32:00+00:00,531
197.64,BBG000JG0547,197.64,1min,197.54,197.59,2022-02-23 19:33:00+00:00,411
197.41,BBG000JG0547,197.6,1min,197.4,197.58,2022-02-23 19:34:00+00:00,491
197.58,BBG000JG0547,197.64,1min,197.58,197.58,2022-02-23 19:35:00+00:00,375
197.65,BBG000JG0547,197.7,1min,197.59,197.59,2022-02-23 19:36:00+00:00,295
197.55,BBG000JG0547,197.74,1min,197.55,197.62,2022-02-23 19:37:00+00:00,549
197.59,BBG000JG0547,197.65,1min,197.57,197.64,2022-02-23 19:38:00+00:00,581
197.58,BBG000JG0547,197.63,1min,197.54,197.57,2022-02-23 19:39:00+00:00,221
197.46,BBG000JG0547,197.56,1min,197.46,197.54,2022-02-23 19:40:00+00:00,303
197.26,BBG000JG0547,197.44,1min,197.24,197.44,2022-02-23 19:41:00+00:00,1057
197.06,BBG000JG0547,197.26,1min,197.06,197.26,2022-02-23 19:42:00+00:00,1823
197.07,BBG000JG0547,197.15,1min,197,197.07,2022-02-23 19:43:00+00:00,1131
197.05,BBG000JG0547,197.07,1min,196.99,197.05,2022-02-23 19:44:00+00:00,637
197.23,BBG000JG0547,197.25,1min,197.08,197.11,2022-02-23 19:45:00+00:00,1199
197.36,BBG000JG0547,197.37,1min,197.25,197.28,2022-02-23 19:46:00+00:00,298
197.47,BBG000JG0547,197.53,1min,197.32,197.39,2022-02-23 19:47:00+00:00,711
197.46,BBG000JG0547,197.47,1min,197.39,197.4,2022-02-23 19:48:00+00:00,827
197.31,BBG000JG0547,197.46,1min,197.27,197.46,2022-02-23 19:49:00+00:00,536
197.23,BBG000JG0547,197.23,1min,197.19,197.23,2022-02-23 19:50:00+00:00,710
197.32,BBG000JG0547,197.38,1min,197.14,197.22,2022-02-23 19:51:00+00:00,1232
197.4,BBG000JG0547,197.44,1min,197.33,197.34,2022-02-23 19:52:00+00:00,269
197.14,BBG000JG0547,197.37,1min,197.14,197.37,2022-02-23 19:53:00+00:00,1207
197.19,BBG000JG0547,197.28,1min,197.19,197.26,2022-02-23 19:54:00+00:00,303
197.22,BBG000JG0547,197.27,1min,197.09,197.26,2022-02-23 19:55:00+00:00,626
197.17,BBG000JG0547,197.24,1min,197.15,197.15,2022-02-23 19:56:00+00:00,1155
197.33,BBG000JG0547,197.33,1min,197.09,197.09,2022-02-23 19:57:00+00:00,413
197.35,BBG000JG0547,197.41,1min,197.25,197.34,2022-02-23 19:58:00+00:00,670
197.23,BBG000JG0547,197.4,1min,197.2,197.4,2022-02-23 19:59:00+00:00,1710
197.22,BBG000JG0547,197.28,1min,197.18,197.23,2022-02-23 20:00:00+00:00,1477
197.21,BBG000JG0547,197.26,1min,197.19,197.24,2022-02-23 20:01:00+00:00,388
197.21,BBG000JG0547,197.26,1min,197.09,197.21,2022-02-23 20:02:00+00:00,2268
196.99,BBG000JG0547,197.18,1min,196.99,197.18,2022-02-23 20:03:00+00:00,975
196.99,BBG000JG0547,196.99,1min,196.91,196.98,2022-02-23 20:04:00+00:00,675
197.1,BBG000JG0547,197.14,1min,196.95,196.95,2022-02-23 20:05:00+00:00,1057
197.03,BBG000JG0547,197.05,1min,196.94,197.05,2022-02-23 20:06:00+00:00,549
196.97,BBG000JG0547,197.01,1min,196.93,196.97,2022-02-23 20:07:00+00:00,589
196.88,BBG000JG0547,196.9,1min,196.88,196.9,2022-02-23 20:08:00+00:00,533
196.93,BBG000JG0547,196.97,1min,196.83,196.89,2022-02-23 20:09:00+00:00,1959
197.09,BBG000JG0547,197.09,1min,196.92,196.92,2022-02-23 20:10:00+00:00,534
196.9,BBG000JG0547,197.03,1min,196.9,197.03,2022-02-23 20:11:00+00:00,478
196.83,BBG000JG0547,196.97,1min,196.79,196.86,2022-02-23 20:12:00+00:00,1963
196.81,BBG000JG0547,196.85,1min,196.77,196.77,2022-02-23 20:13:00+00:00,316
196.98,BBG000JG0547,196.98,1min,196.81,196.84,2022-02-23 20:14:00+00:00,2157
196.99,BBG000JG0547,197.16,1min,196.9,196.9,2022-02-23 20:15:00+00:00,1167
196.99,BBG000JG0547,197,1min,196.87,196.98,2022-02-23 20:16:00+00:00,896
197.15,BBG000JG0547,197.28,1min,197.09,197.09,2022-02-23 20:17:00+00:00,1491
196.94,BBG000JG0547,197.15,1min,196.94,197.11,2022-02-23 20:18:00+00:00,513
196.89,BBG000JG0547,197,1min,196.82,197,2022-02-23 20:19:00+00:00,569
196.94,BBG000JG0547,196.97,1min,196.88,196.9,2022-02-23 20:20:00+00:00,571
196.92,BBG000JG0547,196.92,1min,196.74,196.9,2022-02-23 20:21:00+00:00,599
196.86,BBG000JG0547,197.05,1min,196.83,196.96,2022-02-23 20:22:00+00:00,1261
196.85,BBG000JG0547,196.92,1min,196.79,196.86,2022-02-23 20:23:00+00:00,486
197,BBG000JG0547,197,1min,196.86,196.86,2022-02-23 20:24:00+00:00,796
197.22,BBG000JG0547,197.26,1min,196.91,196.98,2022-02-23 20:25:00+00:00,599
197.47,BBG000JG0547,197.47,1min,197.22,197.22,2022-02-23 20:26:00+00:00,1068
197.23,BBG000JG0547,197.47,1min,197.21,197.47,2022-02-23 20:27:00+00:00,2630
197.28,BBG000JG0547,197.33,1min,197.12,197.24,2022-02-23 20:28:00+00:00,1172
197.4,BBG000JG0547,197.44,1min,197.26,197.28,2022-02-23 20:29:00+00:00,832
197.39,BBG000JG0547,197.39,1min,197.12,197.33,2022-02-23 20:30:00+00:00,765
197.09,BBG000JG0547,197.43,1min,197.09,197.39,2022-02-23 20:31:00+00:00,1201
196.88,BBG000JG0547,197.09,1min,196.81,197.09,2022-02-23 20:32:00+00:00,602
197.15,BBG000JG0547,197.19,1min,196.88,196.9,2022-02-23 20:33:00+00:00,1253
197.12,BBG000JG0547,197.12,1min,196.97,197.06,2022-02-23 20:34:00+00:00,234
197.11,BBG000JG0547,197.21,1min,197.06,197.13,2022-02-23 20:35:00+00:00,1326
197.1,BBG000JG0547,197.18,1min,196.98,197.06,2022-02-23 20:36:00+00:00,770
196.95,BBG000JG0547,197.1,1min,196.95,197.1,2022-02-23 20:37:00+00:00,1235
196.94,BBG000JG0547,197.11,1min,196.94,197.01,2022-02-23 20:38:00+00:00,586
196.8,BBG000JG0547,197.03,1min,196.8,197,2022-02-23 20:39:00+00:00,1973
196.96,BBG000JG0547,197.01,1min,196.74,196.78,2022-02-23 20:40:00+00:00,1597
196.82,BBG000JG0547,196.96,1min,196.82,196.93,2022-02-23 20:41:00+00:00,347
196.9,BBG000JG0547,197.03,1min,196.86,196.86,2022-02-23 20:42:00+00:00,1163
196.93,BBG000JG0547,196.98,1min,196.88,196.91,2022-02-23 20:43:00+00:00,1081
196.8,BBG000JG0547,196.92,1min,196.75,196.92,2022-02-23 20:44:00+00:00,1627
196.79,BBG000JG0547,196.96,1min,196.65,196.85,2022-02-23 20:45:00+00:00,3549
196.81,BBG000JG0547,196.92,1min,196.53,196.74,2022-02-23 20:46:00+00:00,2411
196.68,BBG000JG0547,196.81,1min,196.65,196.81,2022-02-23 20:47:00+00:00,837
196.53,BBG000JG0547,196.67,1min,196.48,196.67,2022-02-23 20:48:00+00:00,1724
196.34,BBG000JG0547,196.57,1min,196.34,196.55,2022-02-23 20:49:00+00:00,2706
196.43,BBG000JG0547,196.46,1min,195.81,196.29,2022-02-23 20:50:00+00:00,7868
196.32,BBG000JG0547,196.42,1min,196.31,196.42,2022-02-23 20:51:00+00:00,1436
196.61,BBG000JG0547,196.75,1min,196.3,196.3,2022-02-23 20:52:00+00:00,5271
196.48,BBG000JG0547,196.75,1min,196.48,196.66,2022-02-23 20:53:00+00:00,1916
196.29,BBG000JG0547,196.58,1min,196.22,196.44,2022-02-23 20:54:00+00:00,7093
196.39,BBG000JG0547,196.44,1min,196.27,196.32,2022-02-23 20:55:00+00:00,8091
196.34,BBG000JG0547,196.37,1min,196.27,196.32,2022-02-23 20:56:00+00:00,6119
196.16,BBG000JG0547,196.4,1min,196.16,196.33,2022-02-23 20:57:00+00:00,7717
196.43,BBG000JG0547,196.48,1min,196.05,196.16,2022-02-23 20:58:00+00:00,17726
196.3,BBG000JG0547,196.47,1min,196.26,196.43,2022-02-23 20:59:00+00:00,37303
196.29,BBG000JG0547,196.29,1min,196.29,196.29,2022-02-23 21:00:00+00:00,297495
