c,figi,h,interval,l,o,time,v
200.79,BBG000JG0547,200.79,1min,200.59,200.68,2022-02-18 19:24:00+00:00,401
200.8,BBG000JG0547,200.88,1min,200.73,200.88,2022-02-18 19:25:00+00:00,762
200.61,BBG000JG0547,200.72,1min,200.61,200.72,2022-02-18 19:26:00+00:00,397
200.7,BBG000JG0547,200.75,1min,200.59,200.73,2022-02-18 19:27:00+00:00,767
200.73,BBG000JG0547,200.76,1min,200.66,200.7,2022-02-18 19:28:00+00:00,1295
200.63,BBG000JG0547,200.71,1min,200.63,200.71,2022-02-18 19:29:00+00:00,482
200.7,BBG000JG0547,200.74,1min,200.65,200.68,2022-02-18 19:30:00+00:00,161
201.06,BBG000JG0547,201.06,1min,200.66,200.68,2022-02-18 19:31:00+00:00,508
201.09,BBG000JG0547,201.15,1min,201.03,201.07,2022-02-18 19:32:00+00:00,495
201.08,BBG000JG0547,201.26,1min,201.08,201.19,2022-02-18 19:33:00+00:00,984
201.04,BBG000JG0547,201.12,1min,201.03,201.05,2022-02-18 19:34:00+00:00,334
201.03,BBG000JG0547,201.06,1min,200.95,201.06,2022-02-18 19:35:00+00:00,778
200.87,BBG000JG0547,200.96,1min,200.87,200.96,2022-02-18 19:36:00+00:00,480
200.84,BBG000JG0547,200.87,1min,200.84,200.87,2022-02-18 19:37:00+00:00,72
200.83,BBG000JG0547,200.9,1min,200.79,200.9,2022-02-18 19:38:00+00:00,299
200.78,BBG000JG0547,200.81,1min,200.67,200.8,2022-02-18 19:39:00+00:00,2376
200.52,BBG000JG0547,200.68,1min,200.52,200.68,2022-02-18 19:40:00+00:00,894
200.56,BBG000JG0547,200.62,1min,200.47,200.5,2022-02-18 19:41:00+00:00,616
200.64,BBG000JG0547,200.64,1min,200.64,200.64,2022-02-18 19:42:00+00:00,2
200.6,BBG000JG0547,200.69,1min,200.48,200.67,2022-02-18 19:43:00+00:00,576
200.53,BBG000JG0547,200.58,1min,200.46,200.58,2022-02-18 19:44:00+00:00,534
200.56,BBG000JG0547,200.64,1min,200.5,200.51,2022-02-18 19:45:00+00:00,379
200.67,BBG000JG0547,200.67,1min,200.55,200.58,2022-02-18 19:46:00+00:00,286
200.55,BBG000JG0547,200.65,1min,200.55,200.62,2022-02-18 19:47:00+00:00,740
200.66,BBG000JG0547,200.66,1min,200.5,200.5,2022-02-18 19:48:00+00:00,385
200.46,BBG000JG0547,200.6,1min,200.46,200.6,2022-02-18 19:49:00+00:00,1220
200.54,BBG000JG0547,200.55,1min,200.38,200.43,2022-02-18 19:50:00+00:00,877
200.66,BBG000JG0547,200.7,1min,200.55,200.55,2022-02-18 19:51:00+00:00,1275
200.71,BBG000JG0547,200.74,1min,200.64,200.67,2022-02-18 19:52:00+00:00,164
200.82,BBG000JG0547,200.82,1min,200.65,200.7,2022-02-18 19:53:00+00:00,1315
201.21,BBG000JG0547,201.21,1min,200.73,200.77,2022-02-18 19:54:00+00:00,2415
201.31,BBG000JG0547,201.35,1min,201.12,201.16,2022-02-18 19:55:00+00:00,1547
201.07,BBG000JG0547,201.3,1min,201.07,201.3,2022-02-18 19:56:00+00:00,1857
200.93,BBG000JG0547,201.06,1min,200.84,201.06,2022-02-18 19:57:00+00:00,872
201.18,BBG000JG0547,201.27,1min,200.84,200.89,2022-02-18 19:58:00+00:00,794
201.18,BBG000JG0547,201.28,1min,201.18,201.2,2022-02-18 19:59:00+00:00,617
201.39,BBG000JG0547,201.42,1min,201.2,201.2,2022-02-18 20:00:00+00:00,1469
201.4,BBG000JG0547,201.41,1min,201.34,201.38,2022-02-18 20:01:00+00:00,465
201.45,BBG000JG0547,201.51,1min,201.33,201.4,2022-02-18 20:02:00+00:00,2713
201.34,BBG000JG0547,201.48,1min,201.32,201.48,2022-02-18 20:03:00+00:00,817
201.13,BBG000JG0547,201.32,1min,201.13,201.32,2022-02-18 20:04:00+00:00,603
201.22,BBG000JG0547,201.37,1min,201.22,201.26,2022-02-18 20:05:00+00:00,1015
201.11,BBG000JG0547,201.22,1min,201.01,201.22,2022-02-18 20:06:00+00:00,712
201.02,BBG000JG0547,201.17,1min,200.92,201.17,2022-02-18 20:07:00+00:00,825
200.85,BBG000JG0547,201.01,1min,200.77,201.01,2022-02-18 20:08:00+00:00,279
200.91,BBG000JG0547,200.91,1min,200.74,200.76,2022-02-18 20:09:00+00:00,186
201.12,BBG000JG0547,201.23,1min,201,201,2022-02-18 20:10:00+00:00,1609
200.88,BBG000JG0547,201.1,1min,200.8,201.1,2022-02-18 20:11:00+00:00,2201
200.67,BBG000JG0547,200.98,1min,200.64,200.92,2022-02-18 20:12:00+00:00,1156
200.66,BBG000JG0547,200.79,1min,200.66,200.66,2022-02-18 20:13:00+00:00,777
200.7,BBG000JG0547,200.77,1min,200.67,200.69,2022-02-18 20:14:00+00:00,1037
200.76,BBG000JG0547,200.87,1min,200.72,200.73,2022-02-18 20:15:00+00:00,813
200.75,BBG000JG0547,200.84,1min,200.66,200.79,2022-02-18 20:16:00+00:00,1313
200.7,BBG000JG0547,200.78,1min,200.61,200.78,2022-02-18 20:17:00+00:00,1523
200.64,BBG000JG0547,200.67,1min,200.57,200.61,2022-02-18 20:18:00+00:00,736
200.33,BBG000JG0547,200.63,1min,200.17,200.63,2022-02-18 20:19:00+00:00,1711
200.46,BBG000JG0547,200.53,1min,200.25,200.35,2022-02-18 20:20:00+00:00,532
200.44,BBG000JG0547,200.63,1min,200.4,200.48,2022-02-18 20:21:00+00:00,1324
200.48,BBG000JG0547,200.48,1min,200.31,200.39,2022-02-18 20:22:00+00:00,1526
200.45,BBG000JG0547,200.45,1min,200.32,200.45,2022-02-18 20:23:00+00:00,992
200.52,BBG000JG0547,200.62,1min,200.47,200.49,2022-02-18 20:24:00+00:00,955
200.54,BBG000JG0547,200.56,1min,200.45,200.47,2022-02-18 20:25:00+00:00,1122
200.5,BBG000JG0547,200.55,1min,200.46,200.5,2022-02-18 20:26:00+00:00,439
200.67,BBG000JG0547,200.68,1min,200.56,200.58,2022-02-18 20:27:00+00:00,1427
200.64,BBG000JG0547,200.67,1min,200.64,200.67,2022-02-18 20:28:00+00:00,140
200.49,BBG000JG0547,200.71,1min,200.49,200.64,2022-02-18 20:29:00+00:00,2584
200.3,BBG000JG0547,200.5,1min,200.3,200.5,2022-02-18 20:30:00+00:00,826
200.12,BBG000JG0547,200.32,1min,200.07,200.25,2022-02-18 20:31:00+00:00,2017
199.92,BBG000JG0547,200.16,1min,199.92,200.16,2022-02-18 20:32:00+00:00,1492
199.82,BBG000JG0547,199.93,1min,199.79,199.93,2022-02-18 20:33:00+00:00,836
199.9,BBG000JG0547,199.93,1min,199.81,199.84,2022-02-18 20:34:00+00:00,726
200.12,BBG000JG0547,200.18,1min,199.91,199.92,2022-02-18 20:35:00+00:00,1893
200.09,BBG000JG0547,200.11,1min,199.96,200.1,2022-02-18 20:36:00+00:00,2607
200.08,BBG000JG0547,200.18,1min,200.08,200.16,2022-02-18 20:37:00+00:00,561
200.33,BBG000JG0547,200.39,1min,200.08,200.08,2022-02-18 20:38:00+00:00,2423
200.26,BBG000JG0547,200.3,1min,200.19,200.3,2022-02-18 20:39:00+00:00,1172
200.34,BBG000JG0547,200.35,1min,200.2,200.28,2022-02-18 20:40:00+00:00,2288
200.72,BBG000JG0547,200.72,1min,200.39,200.39,2022-02-18 20:41:00+00:00,1750
200.8,BBG000JG0547,200.93,1min,200.75,200.75,2022-02-18 20:42:00+00:00,2407
200.73,BBG000JG0547,200.89,1min,200.7,200.79,2022-02-18 20:43:00+00:00,2092
200.93,BBG000JG0547,201.01,1min,200.64,200.72,2022-02-18 20:44:00+00:00,2860
201.05,BBG000JG0547,201.21,1min,200.96,200.98,2022-02-18 20:45:00+00:00,2656
200.71,BBG000JG0547,201.1,1min,200.71,201.03,2022-02-18 20:46:00+00:00,1853
200.79,BBG000JG0547,200.83,1min,200.61,200.62,2022-02-18 20:47:00+00:00,1858
200.74,BBG000JG0547,200.81,1min,200.66,200.7,2022-02-18 20:48:00+00:00,2287
200.9,BBG000JG0547,200.99,1min,200.69,200.7,2022-02-18 20:49:00+00:00,2743
201.12,BBG000JG0547,201.33,1min,200.73,200.86,2022-02-18 20:50:00+00:00,12689
200.86,BBG000JG0547,201.35,1min,200.86,201.17,2022-02-18 20:51:00+00:00,11026
200.69,BBG000JG0547,200.93,1min,200.63,200.85,2022-02-18 20:52:00+00:00,6254
200.9,BBG000JG0547,201.04,1min,200.68,200.7,2022-02-18 20:53:00+00:00,8936
200.83,BBG000JG0547,201.04,1min,200.71,200.9,2022-02-18 20:54:00+00:00,6463
200.58,BBG000JG0547,200.81,1min,200.36,200.74,2022-02-18 20:55:00+00:00,17791
200.38,BBG000JG0547,200.54,1min,200.3,200.53,2022-02-18 20:56:00+00:00,12616
200.46,BBG000JG0547,200.6,1min,200.26,200.37,2022-02-18 20:57:00+00:00,12700
200.52,BBG000JG0547,200.58,1min,200.45,200.46,2022-02-18 20:58:00+00:00,10744
200.49,BBG000JG0547,200.54,1min,200.32,200.49,2022-02-18 20:59:00+00:00,26464
200.45,BBG000JG0547,200.45,1min,200.45,200.45,2022-02-18 21:00:00+00:00,788081
201,BBG000JG0547,201,1min,201,201,2022-02-18 21:19:00+00:00,25
199.23,BBG000JG0547,199.23,1min,199.23,199.23,2022-02-18 21:45:00+00:00,1
