c,figi,h,interval,l,o,time,v
297.04,BBG000C101X4,297.33,1min,297.04,297.33,2021-12-03 20:05:00+00:00,150
297.49,BBG000C101X4,297.49,1min,297.2,297.2,2021-12-03 20:06:00+00:00,33
297.64,BBG000C101X4,297.77,1min,297.53,297.77,2021-12-03 20:07:00+00:00,113
297.75,BBG000C101X4,297.75,1min,297.75,297.75,2021-12-03 20:08:00+00:00,60
297.05,BBG000C101X4,297.39,1min,297.01,297.33,2021-12-03 20:09:00+00:00,431
297.33,BBG000C101X4,297.33,1min,297.25,297.25,2021-12-03 20:10:00+00:00,2
297.55,BBG000C101X4,297.55,1min,297.36,297.48,2021-12-03 20:11:00+00:00,12
298.29,BBG000C101X4,298.29,1min,297.53,297.53,2021-12-03 20:13:00+00:00,264
297.98,BBG000C101X4,298.51,1min,297.98,298.19,2021-12-03 20:15:00+00:00,165
298.23,BBG000C101X4,298.39,1min,298.18,298.39,2021-12-03 20:17:00+00:00,9
298.19,BBG000C101X4,298.24,1min,298.19,298.24,2021-12-03 20:18:00+00:00,15
297.74,BBG000C101X4,298.12,1min,297.67,298.12,2021-12-03 20:19:00+00:00,226
298.68,BBG000C101X4,298.68,1min,297.91,297.91,2021-12-03 20:20:00+00:00,163
299.02,BBG000C101X4,299.15,1min,298.71,298.71,2021-12-03 20:21:00+00:00,77
298.93,BBG000C101X4,299.06,1min,298.93,299.06,2021-12-03 20:22:00+00:00,115
298.93,BBG000C101X4,299.37,1min,298.93,299.37,2021-12-03 20:23:00+00:00,49
298.98,BBG000C101X4,299.01,1min,298.65,298.65,2021-12-03 20:24:00+00:00,122
299.05,BBG000C101X4,299.25,1min,298.96,299.19,2021-12-03 20:25:00+00:00,21
299.31,BBG000C101X4,299.31,1min,299.19,299.19,2021-12-03 20:26:00+00:00,43
299.34,BBG000C101X4,299.41,1min,299.17,299.31,2021-12-03 20:27:00+00:00,124
299.44,BBG000C101X4,299.5,1min,299.21,299.21,2021-12-03 20:28:00+00:00,359
299.05,BBG000C101X4,299.36,1min,299.05,299.3,2021-12-03 20:29:00+00:00,422
298.97,BBG000C101X4,298.97,1min,298.97,298.97,2021-12-03 20:30:00+00:00,3
299.02,BBG000C101X4,299.35,1min,299.02,299.34,2021-12-03 20:31:00+00:00,125
298.97,BBG000C101X4,298.97,1min,298.97,298.97,2021-12-03 20:32:00+00:00,7
298.9,BBG000C101X4,299.04,1min,298.88,298.92,2021-12-03 20:33:00+00:00,268
299.04,BBG000C101X4,299.4,1min,299.04,299.08,2021-12-03 20:34:00+00:00,868
299.01,BBG000C101X4,299.05,1min,299.01,299.05,2021-12-03 20:35:00+00:00,260
298.73,BBG000C101X4,298.93,1min,298.73,298.91,2021-12-03 20:36:00+00:00,261
298.27,BBG000C101X4,298.9,1min,298.27,298.9,2021-12-03 20:37:00+00:00,390
298.46,BBG000C101X4,298.62,1min,298.46,298.53,2021-12-03 20:38:00+00:00,63
298.45,BBG000C101X4,298.78,1min,298.45,298.78,2021-12-03 20:39:00+00:00,174
298.45,BBG000C101X4,298.51,1min,298.27,298.46,2021-12-03 20:40:00+00:00,154
298.29,BBG000C101X4,298.32,1min,298.29,298.29,2021-12-03 20:41:00+00:00,8
298.25,BBG000C101X4,298.45,1min,298.16,298.29,2021-12-03 20:42:00+00:00,60
298.44,BBG000C101X4,298.72,1min,298.25,298.25,2021-12-03 20:43:00+00:00,239
298.92,BBG000C101X4,298.92,1min,298.47,298.64,2021-12-03 20:44:00+00:00,370
298.26,BBG000C101X4,298.63,1min,297.96,298.63,2021-12-03 20:45:00+00:00,450
298.2,BBG000C101X4,298.43,1min,298.05,298.41,2021-12-03 20:46:00+00:00,58
297.48,BBG000C101X4,297.96,1min,297.48,297.95,2021-12-03 20:47:00+00:00,781
298.22,BBG000C101X4,298.22,1min,297.74,297.74,2021-12-03 20:49:00+00:00,798
298.58,BBG000C101X4,298.58,1min,298.13,298.25,2021-12-03 20:50:00+00:00,325
298.69,BBG000C101X4,298.96,1min,298.34,298.34,2021-12-03 20:51:00+00:00,631
299.38,BBG000C101X4,299.41,1min,298.81,298.81,2021-12-03 20:52:00+00:00,655
299.24,BBG000C101X4,299.86,1min,299.05,299.74,2021-12-03 20:53:00+00:00,1287
299.69,BBG000C101X4,299.77,1min,298.97,299.2,2021-12-03 20:54:00+00:00,910
299.61,BBG000C101X4,299.91,1min,299.61,299.9,2021-12-03 20:55:00+00:00,154
300.53,BBG000C101X4,300.68,1min,299.87,299.94,2021-12-03 20:56:00+00:00,1023
300.44,BBG000C101X4,300.56,1min,299.81,300.56,2021-12-03 20:57:00+00:00,1341
300.6,BBG000C101X4,300.6,1min,300.11,300.52,2021-12-03 20:58:00+00:00,1769
300.64,BBG000C101X4,300.64,1min,299.92,300.41,2021-12-03 20:59:00+00:00,865
300.63,BBG000C101X4,300.63,1min,300.63,300.63,2021-12-03 21:00:00+00:00,20591
300.63,BBG000C101X4,300.63,1min,300.63,300.63,2021-12-03 21:01:00+00:00,14
300.0,BBG000C101X4,300.0,1min,300.0,300.0,2021-12-03 22:35:00+00:00,1
