operationType,price,balance,date
BUY,23.285,13.180000000000017,2016-05-16
SELL,23.505000000000003,36.68500000000002,2016-05-17
BUY,23.59,13.095000000000017,2016-05-18
SELL,24.395,37.490000000000016,2016-05-24
BUY,24.395,13.095000000000017,2016-05-24
SELL,25.38,38.475000000000016,2016-05-27
BUY,25.38,13.095000000000017,2016-05-27
SELL,24.69,37.78500000000002,2016-06-01
BUY,24.465,13.320000000000018,2016-06-03
SELL,24.35,37.670000000000016,2016-06-14
BUY,24.35,13.320000000000014,2016-06-14
SELL,24.375,37.695000000000014,2016-06-15
BUY,24.25,13.445000000000014,2016-06-16
SELL,23.994999999999997,37.44000000000001,2016-06-17
BUY,23.994999999999997,13.445000000000014,2016-06-17
SELL,23.994999999999997,37.44000000000001,2016-06-17
BUY,23.89,13.550000000000011,2016-06-20
SELL,23.89,37.44000000000001,2016-06-20
BUY,23.86,13.580000000000013,2016-06-21
SELL,23.86,37.44000000000001,2016-06-21
BUY,24.245,13.195000000000011,2016-06-22
SELL,23.314999999999998,36.510000000000005,2016-06-28
BUY,23.755,12.755000000000006,2016-06-30
SELL,23.92,36.67500000000001,2016-07-01
BUY,23.8,12.87500000000001,2016-07-05
SELL,24.715,37.59000000000001,2016-07-15
BUY,24.715,12.87500000000001,2016-07-15
SELL,24.91,37.78500000000001,2016-07-21
BUY,24.745,13.04000000000001,2016-07-22
SELL,24.45,37.49000000000001,2016-07-25
BUY,24.45,13.04000000000001,2016-07-25
SELL,26.5,39.540000000000006,2016-07-29
BUY,26.305,13.235000000000007,2016-08-01
SELL,26.305,39.540000000000006,2016-08-01
BUY,26.435,13.105000000000008,2016-08-04
SELL,27.4,40.50500000000001,2016-08-09
BUY,27.09,13.41500000000001,2016-08-10
SELL,27.295,40.71000000000001,2016-08-17
BUY,27.29,13.420000000000009,2016-08-18
SELL,27.265,40.68500000000001,2016-08-19
BUY,27.174999999999997,13.510000000000012,2016-08-22
SELL,26.87,40.38000000000001,2016-08-25
BUY,26.795,13.585000000000008,2016-08-26
SELL,26.685000000000002,40.27000000000001,2016-08-29
BUY,26.685000000000002,13.585000000000008,2016-08-29
SELL,26.475,40.06000000000001,2016-08-30
BUY,26.475,13.585000000000008,2016-08-30
SELL,26.475,40.06000000000001,2016-08-30
BUY,26.475,13.585000000000008,2016-08-30
SELL,26.475,40.06000000000001,2016-08-30
BUY,26.475,13.585000000000008,2016-08-31
SELL,26.475,40.06000000000001,2016-08-31
BUY,26.475,13.585000000000008,2016-08-31
SELL,26.475,40.06000000000001,2016-08-31
BUY,26.61,13.45000000000001,2016-09-01
SELL,26.61,40.06000000000001,2016-09-01
BUY,26.61,13.45000000000001,2016-09-01
SELL,26.61,40.06000000000001,2016-09-01
BUY,26.955,13.105000000000011,2016-09-06
SELL,26.955,40.06000000000001,2016-09-06
BUY,26.955,13.105000000000011,2016-09-06
SELL,27.43,40.53500000000001,2016-09-07
BUY,26.595,13.940000000000012,2016-09-08
SELL,26.595,40.53500000000001,2016-09-08
BUY,26.595,13.940000000000012,2016-09-08
SELL,28.68,42.62000000000001,2016-09-15
BUY,28.68,13.940000000000012,2016-09-15
SELL,28.68,42.62000000000001,2016-09-15
BUY,28.755000000000003,13.865000000000009,2016-09-16
SELL,28.395,42.260000000000005,2016-09-23
BUY,28.259999999999998,14.000000000000007,2016-09-27
SELL,28.395,42.39500000000001,2016-09-29
BUY,28.395,14.00000000000001,2016-09-29
SELL,28.155,42.155000000000015,2016-10-03
BUY,28.259999999999998,13.895000000000017,2016-10-04
SELL,28.305,42.20000000000002,2016-10-05
BUY,28.549999999999997,13.65000000000002,2016-10-07
SELL,29.615000000000002,43.26500000000002,2016-10-11
BUY,29.615000000000002,13.65000000000002,2016-10-11
SELL,29.34,42.99000000000002,2016-10-12
BUY,29.34,13.650000000000023,2016-10-12
SELL,29.345,42.99500000000002,2016-10-24
BUY,29.345,13.65000000000002,2016-10-24
SELL,29.525,43.17500000000002,2016-10-25
BUY,29.525,13.65000000000002,2016-10-25
SELL,28.74,42.390000000000015,2016-10-26
BUY,28.74,13.650000000000016,2016-10-26
SELL,28.74,42.390000000000015,2016-10-26
BUY,28.74,13.650000000000016,2016-10-26
SELL,28.74,42.390000000000015,2016-10-26
BUY,28.74,13.650000000000016,2016-10-26
SELL,28.735,42.38500000000002,2016-10-27
BUY,28.45,13.93500000000002,2016-10-28
SELL,28.12,42.05500000000002,2016-11-01
BUY,27.605,14.45000000000002,2016-11-03
SELL,27.605,42.05500000000002,2016-11-03
BUY,27.560000000000002,14.495000000000019,2016-11-07
SELL,26.68,41.17500000000002,2016-11-14
BUY,26.68,14.495000000000019,2016-11-14
SELL,26.71,41.20500000000002,2016-11-15
BUY,27.09,14.11500000000002,2016-11-16
SELL,27.785,41.90000000000002,2016-11-29
BUY,27.765,14.13500000000002,2016-11-30
SELL,27.435,41.57000000000002,2016-12-06
BUY,27.435,14.135000000000023,2016-12-06
SELL,29.055,43.190000000000026,2016-12-19
BUY,29.215,13.975000000000026,2016-12-20
SELL,29.799999999999997,43.77500000000002,2016-12-22
BUY,29.015,14.76000000000002,2016-12-23
