operationType,price,balance,date
SELL,43.69625,57.713124999999984,2017-12-19
BUY,43.6525,14.06062499999998,2017-12-20
SELL,43.6525,57.713124999999984,2017-12-20
BUY,43.647499999999994,14.06562499999999,2017-12-21
SELL,43.647499999999994,57.713124999999984,2017-12-21
BUY,43.647499999999994,14.06562499999999,2017-12-21
SELL,43.71125,57.77687499999999,2017-12-22
BUY,43.71125,14.06562499999999,2017-12-22
SELL,42.67125,56.73687499999999,2017-12-26
BUY,42.67125,14.06562499999999,2017-12-26
SELL,42.67125,56.73687499999999,2017-12-26
BUY,42.67125,14.06562499999999,2017-12-26
SELL,42.67125,56.73687499999999,2017-12-26
BUY,42.5875,14.149374999999992,2017-12-27
SELL,42.760000000000005,56.909375,2017-12-28
BUY,42.760000000000005,14.149374999999992,2017-12-28
SELL,42.760000000000005,56.909375,2017-12-28
BUY,42.760000000000005,14.149374999999992,2017-12-28
